ENTITY_NAME*|*ENTITY_NUM*|*INITIAL_FILING_DATE*|*JURISDICTION*|*ENTITY_STATUS*|*STANDING_SOS*|*ENTITY_TYPE*|*FILING_TYPE*|*FOREIGN_NAME*|*STANDING_FTB*|*STANDING_VCFCF*|*STANDING_AGENT*|*SUSPENSION_DATE*|*LAST_SI_FILE_NUMBER*|*LAST_SI_FILE_DATE*|*PRINCIPAL_ADDRESS*|*PRINCIPAL_ADDRESS2*|*PRINCIPAL_CITY*|*PRINCIPAL_STATE*|*PRINCIPAL_COUNTRY*|*PRINCIPAL_POSTAL_CODE*|*MAILING_ADDRESS*|*MAILING_ADDRESS2*|*MAILING_ADDRESS3*|*MAILING_CITY*|*MAILING_STATE*|*MAILING_COUNTRY*|*MAILING_POSTAL_CODE*|*PRINCIPAL_ADDRESS_IN_CA*|*PRINCIPAL_ADDRESS2_IN_CA*|*PRINCIPAL_CITY_IN_CA*|*PRINCIPAL_STATE_IN_CA*|*PRINCIPAL_COUNTRY_IN_CA*|*PRINCIPAL_POSTAL_CODE_IN_CA*|*LLC_MANAGEMENT_STRUCTURE*|*TYPE_OF_BUSINESS
AMX HOLDINGS GROUP LLC*|*B20250162977*|*06/12/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251283802*|*Jun 13 2025 11:53AM*|*5302 IRWINDALE AVE*|**|*IRWINDALE*|*CA*|*United States*|*91706*|*5302 IRWINDALE AVE*|**|**|*IRWINDALE*|*CA*|*United States*|*91706*|**|**|**|**|**|**|*One Manager*|*BUSINESS MANAGEMENT
AMX Solutions LLC*|*B20250161241*|*06/11/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3024 HAVEN WAY*|**|*BURBANK*|*CA*|*United States*|*91504*|*3024 HAVEN WAY*|**|**|*BURBANK*|*CA*|*United States*|*91504*|**|**|**|**|**|**|*One Manager*|*
AmyHolm Inc*|*B20250162117*|*06/12/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1914 LERONA AVENUE*|**|*ROWLAND HEIGHTS*|*CA*|*United States*|*91748*|*1914 LERONA AVENUE*|**|**|*ROWLAND HEIGHTS*|*CA*|*United States*|*91748*|**|**|**|**|**|**|**|*
AN CONSTRUCTION INC*|*B20250158719*|*06/10/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1061 SERPENTINE LN STE D*|**|*PLEASANTON*|*CA*|*United States*|*94566*|*1061 SERPENTINE LN STE D*|**|**|*PLEASANTON*|*CA*|*United States*|*94566*|**|**|**|**|**|**|**|*
AN TRANSPORTATION LLC*|*B20250156427*|*06/09/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*43815 YELLOW SAGE DR*|**|*PALM DESERT*|*CA*|*United States*|*92211*|*43815 YELLOW SAGE DR*|**|**|*PALM DESERT*|*CA*|*United States*|*92211*|**|**|**|**|**|**|*One Manager*|*
ANA Bushell LLC*|*B20250159584*|*06/10/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251276017*|*Jun 12 2025 10:37AM*|*23710 EL TORO ROAD, LAKE FOREST/EL TORO #1025*|**|*LAKE FOREST*|*CA*|*United States*|*92630*|*23710 EL TORO ROAD, LAKE FOREST/EL TORO #1025*|**|**|*LAKE FOREST*|*CA*|*United States*|*92630*|*23710 EL TORO ROAD LAKE FOREST/EL TORO # 1025*|**|*LAKE FOREST*|*CA*|*United States*|*92630*|*More Than One Manager*|*REAL ESTATE RENTAL
ANA JAE PUENTE REAL ESTATE, LLC*|*B20250164530*|*06/13/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*183 W H STREET*|**|*COLTON*|*CA*|*United States*|*92324*|*1554 POWEAL LN*|**|**|*REDLANDS*|*CA*|*United States*|*92374*|**|**|**|**|**|**|*All LLC Member(s)*|*
ANA'S  STYLE INC*|*B20250164541*|*06/13/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3935 E CESAR E CHAVEZ AVE*|**|*LOS ANGELES*|*CA*|*United States*|*90063*|*3935 E CESAR E CHAVEZ AVE*|**|**|*LOS ANGELES*|*CA*|*United States*|*90063*|**|**|**|**|**|**|**|*
Anastasia Omelchuck Consulting LLC*|*B20250164418*|*06/13/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251288135*|*Jun 14 2025 12:48PM*|*29 HURRICANE ST APT 2*|**|*MARINA DEL REY*|*CA*|*United States*|*90292*|*29 HURRICANE ST APT 2*|**|**|*MARINA DEL REY*|*CA*|*United States*|*90292*|*29 HURRICANE ST APT 2*|**|*MARINA DEL REY*|*CA*|*United States*|*90292*|*All LLC Member(s)*|*Consulting to support business operations.
ANAYA GOLD LLC*|*B20250157922*|*06/09/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1045 MISSION ST*|*APT 351*|*SAN FRANCISCO*|*CA*|*United States*|*94103*|*1045 MISSION ST*|*APT 351*|**|*SAN FRANCISCO*|*CA*|*United States*|*94103*|**|**|**|**|**|**|*All LLC Member(s)*|*
ANAYAS R. TRANSPORTATION LLC*|*B20250157579*|*06/09/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*6348 ASHE ROAD*|*SUITE 500*|*BAKERSFIELD*|*CA*|*United States*|*93313*|*6348 ASHE ROAD*|*SUITE 500*|**|*BAKERSFIELD*|*CA*|*United States*|*93313*|**|**|**|**|**|**|*All LLC Member(s)*|*
ANCHOR MEDIA SERVICES, LLC*|*B20250160842*|*06/11/2025*|*DELAWARE*|*Active*|*Good*|*Limited Liability Company - Out of State*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*17 SQUADRON BOULEVARD*|*4TH FLOOR*|*NEW YORK*|*NY*|*United States*|*10956*|*300 TICE BOULEVARD*|*SUITE 240*|**|*WOODCLIFF LAKE*|*NJ*|*United States*|*07677*|**|**|**|**|**|**|**|*
Anchr, Inc.*|*B20250159309*|*06/10/2025*|*DELAWARE*|*Active*|*Good*|*Stock Corporation - Out of State - Stock*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*13540 BURKE RD*|**|*LOS ALTOS HILLS*|*CA*|*United States*|*94022*|*13540 BURKE RD*|**|**|*LOS ALTOS HILLS*|*CA*|*United States*|*94022*|**|**|**|**|**|**|**|*
Ancore Construction LLC*|*B20250158099*|*06/09/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251266063*|*Jun 10 2025 10:15PM*|*18610 STARRETT CT*|**|*CUPERTINO*|*CA*|*United States*|*95014*|*18610 STARRETT CT*|**|**|*CUPERTINO*|*CA*|*United States*|*95014*|*18610 STARRETT CT*|**|*CUPERTINO*|*CA*|*United States*|*95014*|*One Manager*|*Construction, development, renovation, and general contracting service a
Andalusia Equity Opportunities LLC*|*B20250158159*|*06/09/2025*|*CALIFORNIA*|*Active*|*Good*|*Name Reservation*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|*
Andalusia Equity Partners LLC*|*B20250158158*|*06/09/2025*|*CALIFORNIA*|*Active*|*Good*|*Name Reservation*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|*
ANDARA TRANSPORTATION LLC*|*B20250156902*|*06/09/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*601 SORENSON RD APT 44*|**|*HAYWARD*|*CA*|*United States*|*94544*|*601 SORENSON RD APT 44*|**|**|*HAYWARD*|*CA*|*United States*|*94544*|**|**|**|**|**|**|*One Manager*|*
ANDERSON LE INVESTMENT, INC.*|*B20250159983*|*06/10/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251286943*|*Jun 13 2025  7:00PM*|*3000 N. DINUBA BLVD STE A*|**|*VISALIA*|*CA*|*United States*|*93291*|*3726 N. HERMOSA ST*|**|**|*VISALIA*|*CA*|*United States*|*93291*|*3000 N. DINUBA BLVD STE A*|**|*VISALIA*|*CA*|*United States*|*93291*|**|*RESTAURANT
ANDG LLC*|*B20250159710*|*06/16/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*420 FAIRVIEW AVENUE*|**|*SIERRA MADRE*|*CA*|*United States*|*91024*|*420 FAIRVIEW AVENUE*|**|**|*SIERRA MADRE*|*CA*|*United States*|*91024*|**|**|**|**|**|**|*One Manager*|*
Andrade Auto Transport LLC*|*B20250158023*|*06/09/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1333 ISLAND AVE*|**|*WILMINGTON*|*CA*|*United States*|*90744*|*1333 ISLAND AVE*|**|**|*WILMINGTON*|*CA*|*United States*|*90744*|**|**|**|**|**|**|*One Manager*|*
ANDREA KORNBAU, MD, PC*|*B20250156960*|*06/09/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - Professional*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*304 S BROADWAY*|*C/O SECOND FLOOR*|*LOS ANGELES*|*CA*|*United States*|*90013*|*257 S SPRING ST*|*STE 4P*|**|*LOS ANGELES*|*CA*|*United States*|*90012*|**|**|**|**|**|**|**|*
Andrew Black CRE*|*B20250156909*|*06/09/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1600 FILBERT ST*|*4*|*SAN FRANCISCO*|*CA*|*United States*|*94123*|*1600 FILBERT ST*|*4*|**|*SAN FRANCISCO*|*CA*|*United States*|*94123*|**|**|**|**|**|**|**|*
Andrew T. Le, M.D., P.C.*|*B20250156764*|*06/09/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - Professional*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251262698*|*Jun 10 2025  1:24PM*|*209 E. JAVA DRIVE*|*#61987*|*SUNNYVALE*|*CA*|*United States*|*94088*|*209 E. JAVA DRIVE*|*#61987*|**|*SUNNYVALE*|*CA*|*United States*|*94088*|**|**|**|**|**|**|**|*Medicine
Andromeda Solutions LLC*|*B20250164129*|*06/13/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251286587*|*Jun 13 2025  5:10PM*|*1050 ISLAND AVE UNIT 504*|**|*SAN DIEGO*|*CA*|*United States*|*92101*|*1050 ISLAND AVE UNIT 504*|**|**|*SAN DIEGO*|*CA*|*United States*|*92101*|*1050 ISLAND AVE UNIT 504*|**|*SAN DIEGO*|*CA*|*United States*|*92101*|*All LLC Member(s)*|*Consulting on scientific research
Andys Quick Plug LLC*|*B20250164444*|*06/13/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251287877*|*Jun 14 2025 10:45AM*|*16317 PLACID DRIVE*|**|*WHITTIER*|*CA*|*United States*|*90604*|*16317 PLACID DRIVE*|**|**|*WHITTIER*|*CA*|*United States*|*90604*|**|**|**|**|**|**|*One Manager*|*ATM machines vending machines
Anemos 1616 L.L.C.*|*B20250159980*|*06/10/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3336 FORNEY WAY*|**|*SACRAMENTO, CA*|*CA*|*United States*|*95816*|*3336 FORNEY WAY*|**|**|*SACRAMENTO, CA*|*CA*|*United States*|*95816*|**|**|**|**|**|**|*One Manager*|*
Angel Care For Seniors LLC*|*B20250163313*|*06/12/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251286077*|*Jun 13 2025  4:05PM*|*1001 CONTINENTALS WAY APT 106*|**|*BELMONT*|*CA*|*United States*|*94002*|*1001 CONTINENTALS WAY APT 106*|**|**|*BELMONT*|*CA*|*United States*|*94002*|*1001 CONTINENTALS WAY APT 106*|**|*BELMONT*|*CA*|*United States*|*94002*|*All LLC Member(s)*|*Assist basic care for seniors
ANGEL DINING, LLC*|*B20250159894*|*06/10/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251286868*|*Jun 13 2025  6:26PM*|*1311 STEVENS AVE*|*ATP G*|*SAN GABRIEL, CA*|*CA*|*United States*|*91776*|*1311 STEVENS AVE*|*ATP G*|**|*SAN GABRIEL, CA*|*CA*|*United States*|*91776*|**|**|**|**|**|**|*One Manager*|*selling food
ANGELES CLEANING AND DETAIL LLC*|*B20250161424*|*06/11/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*4879 BECK AVE*|**|*BELL*|*CA*|*United States*|*90201*|*4879 BECK AVE*|**|**|*BELL*|*CA*|*United States*|*90201*|**|**|**|**|**|**|*All LLC Member(s)*|*
Angeles Private Credit Evergreen Fund LP*|*B20250160446*|*06/11/2025*|*DELAWARE*|*Active*|*Good*|*Limited Partnership - Out of State*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*429 SANTA MONICA BLVD., SUITE 650*|**|*SANTA MONICA*|*CA*|*United States*|*90401*|*429 SANTA MONICA BLVD., SUITE 650*|**|**|*SANTA MONICA*|*CA*|*United States*|*90401*|**|**|**|**|**|**|**|*
Angeles Private Credit Evergreen GP LLC*|*B20250160450*|*06/11/2025*|*DELAWARE*|*Active*|*Good*|*Limited Liability Company - Out of State*|*Foreign*|**|*Good*|*Good*|*Good*|**|*BA20251283387*|*Jun 13 2025 11:14AM*|*429 SANTA MONICA BLVD., SUITE 650*|**|*SANTA MONICA*|*CA*|*United States*|*90401*|*429 SANTA MONICA BLVD., SUITE 650*|**|**|*SANTA MONICA*|*CA*|*United States*|*90401*|**|**|**|**|**|**|**|*Investments
Angelina's Pro Services LLC*|*B20250156999*|*06/09/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*9365 ANZA TRL*|**|*LUCERNE VALLEY*|*CA*|*United States*|*92356*|*9365 ANZA TRL*|**|**|*LUCERNE VALLEY*|*CA*|*United States*|*92356*|**|**|**|**|**|**|*All LLC Member(s)*|*
Angel's Touch Healthcare LLC*|*B20250159355*|*06/10/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*833 W FOOTHILL BLVD APT 12*|**|*MONROVIA*|*CA*|*United States*|*91016*|*833 W FOOTHILL BLVD APT 12*|**|**|*MONROVIA*|*CA*|*United States*|*91016*|**|**|**|**|**|**|*All LLC Member(s)*|*
ANKIT EMPIRE INC*|*B20250156932*|*06/09/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1351 N D ST APT 35*|**|*SAN BERNARDINO*|*CA*|*United States*|*92405*|*1351 N D ST APT 35*|**|**|*SAN BERNARDINO*|*CA*|*United States*|*92405*|**|**|**|**|**|**|**|*
Anna H. Wang Concert Series West Inc.*|*B20250160571*|*06/11/2025*|*CALIFORNIA*|*Active*|*Good*|*Nonprofit Corporation - CA - Public Benefit*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3950 PIERCE ST,*|*STE D #2000*|*RIVERSIDE*|*CA*|*United States*|*92505*|*3950 PIERCE ST,*|*STE D #2000*|**|*RIVERSIDE*|*CA*|*United States*|*92505*|**|**|**|**|**|**|**|*
Anna Nicole Smith, Inc.*|*B20250157025*|*06/09/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*9663 SANTA MONICA BLVD.*|*SUITE 450*|*BEVERLY HILLS*|*CA*|*United States*|*90210*|*9663 SANTA MONICA BLVD.*|*SUITE 450*|**|*BEVERLY HILLS*|*CA*|*United States*|*90210*|**|**|**|**|**|**|**|*
Annadel Skin LLC*|*B20250160661*|*06/11/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1150 UNION ST APT 504*|**|*SAN FRANCISCO*|*CA*|*United States*|*94109*|*1150 UNION ST APT 504*|**|**|*SAN FRANCISCO*|*CA*|*United States*|*94109*|**|**|**|**|**|**|*One Manager*|*
Annie-Bella Jewelry LLC*|*B20250162300*|*06/12/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*640 SOUTH BROADWAY*|*BOOTH 18-19*|*LOS ANGELES*|*CA*|*United States*|*90014*|*10308 SCHMIDT ROAD*|**|**|*SOUTH EL MONTE*|*CA*|*United States*|*91733*|**|**|**|**|**|**|*All LLC Member(s)*|*
ANORA NAILS LOUNGE*|*B20250164112*|*06/13/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251287779*|*Jun 14 2025  9:52AM*|*810 MIDDLEFIELD RD*|**|*REDWOOD CITY*|*CA*|*United States*|*94063*|*810 MIDDLEFIELD RD*|**|**|*REDWOOD CITY*|*CA*|*United States*|*94063*|*810 MIDDLEFIELD RD*|**|*REDWOOD CITY*|*CA*|*United States*|*94063*|**|*BEAUTY SALON
Anorthcasa*|*B20250163178*|*06/12/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*15722 VINCENNES ST*|**|*NORTH HILLS*|*CA*|*United States*|*91343*|*15722 VINCENNES ST*|**|**|*NORTH HILLS*|*CA*|*United States*|*91343*|**|**|**|**|**|**|**|*
ANSA VIP INC*|*B20250159170*|*06/10/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251272977*|*Jun 11 2025  5:12PM*|*6721 ATOLL AVE*|**|*NORTH HOLLYWOOD*|*CA*|*United States*|*91606*|*6721 ATOLL AVE*|**|**|*NORTH HOLLYWOOD*|*CA*|*United States*|*91606*|*6721 ATOLL AVE*|**|*NORTH HOLLYWOOD*|*CA*|*United States*|*91606*|**|*UBER BLACK SUBCARRIER
ANSAM GORO INC*|*B20250156317*|*06/09/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251261475*|*Jun 10 2025 11:40AM*|*2425 SWEETWATER ROAD*|**|*NATIONAL CITY*|*CA*|*United States*|*91950*|*2113 VIA MIRAFLORES*|**|**|*CHULA VISTA*|*CA*|*United States*|*91913*|**|**|**|**|**|**|**|*RETAIL - CONVENIENCE STORE
ANSH CARE HOME, LLC*|*B20250159576*|*06/10/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1509 VASCO ST*|**|*MANTECA*|*CA*|*United States*|*95337*|*1509 VASCO ST*|**|**|*MANTECA*|*CA*|*United States*|*95337*|**|**|**|**|**|**|*One Manager*|*
Anthonys Air Flow LLC*|*B20250162657*|*06/12/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251282628*|*Jun 13 2025  9:53AM*|*9109 VILLAGE GLEN DR UNIT 168*|**|*SAN DIEGO*|*CA*|*United States*|*92123*|*9109 VILLAGE GLEN DR UNIT 168*|**|**|*SAN DIEGO*|*CA*|*United States*|*92123*|*9109 VILLAGE GLEN DR UNIT 168*|**|*SAN DIEGO*|*CA*|*United States*|*92123*|*All LLC Member(s)*|*Hvac Maintenances and Light repairs.Dryer vents cleanings cleanings.
Antyoc AI LLC*|*B20250161952*|*06/11/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*7945 LAYTON STREET*|**|*RANCHO CUCAMONGA*|*CA*|*United States*|*91730*|*7945 LAYTON STREET*|**|**|*RANCHO CUCAMONGA*|*CA*|*United States*|*91730*|**|**|**|**|**|**|*All LLC Member(s)*|*
Anyra Inc*|*B20250157242*|*06/09/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*30701 BURNING TREE DRIVE*|**|*CANYAN LAKE*|*CA*|*United States*|*92587*|*30701 BURNING TREE DRIVE*|**|**|*CANYAN LAKE*|*CA*|*United States*|*92587*|**|**|**|**|**|**|**|*
AP Fund 1 LLC*|*B20250164429*|*06/13/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*940 SOUTH COAST DRIVE*|*#100*|*COSTA MESA*|*CA*|*United States*|*92626*|*940 SOUTH COAST DRIVE*|*#100*|**|*COSTA MESA*|*CA*|*United States*|*92626*|**|**|**|**|**|**|*All LLC Member(s)*|*
AperiodiQ Inc.*|*B20250159295*|*06/10/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - Benefit*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*2108 N ST*|*STE C*|*SACRAMENTO*|*CA*|*United States*|*95816*|*2108 N ST*|*STE C*|**|*SACRAMENTO*|*CA*|*United States*|*95816*|**|**|**|**|**|**|**|*
AperiodiQ Inc.*|*B20250157532*|*06/09/2025*|*CALIFORNIA*|*Inactive*|*Good*|*Name Reservation*|*Domestic*|**|*Good*|*Good*|*Good*|*2025-06-10 14:09:15.147*|**|*Jan  1 1900 12:00AM*|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|*
APEX Corona Solutions Inc.*|*B20250156724*|*06/09/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*4614 BLUESTONE DR*|**|*BAKERSFIELD*|*CA*|*United States*|*93311*|*4614 BLUESTONE DR*|**|**|*BAKERSFIELD*|*CA*|*United States*|*93311*|**|**|**|**|**|**|**|*
Apex Flow LLC*|*B20250163593*|*06/12/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251289936*|*Jun 15 2025  6:54PM*|*1323 NORTH REESE PLACE*|**|*BURBANK*|*CA*|*United States*|*91506*|*1323 NORTH REESE PLACE*|**|**|*BURBANK*|*CA*|*United States*|*91506*|*1323 NORTH REESE PLACE*|**|*BURBANK*|*CA*|*United States*|*91506*|*One Manager*|*Online software services provider
Apex Housing Investments LLC*|*B20250157352*|*06/09/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251286539*|*Jun 13 2025  5:05PM*|*169 DECATUR CT*|**|*HERCULES*|*CA*|*United States*|*94547*|*169 DECATUR CT*|**|**|*HERCULES*|*CA*|*United States*|*94547*|**|**|**|**|**|**|*One Manager*|*Housing investments
Apex Managing Group LLC*|*B20250157628*|*06/09/2025*|*WYOMING*|*Active*|*Good*|*Limited Liability Company - Out of State*|*Foreign*|**|*Good*|*Good*|*Good*|**|*BA20251267479*|*Jun 11 2025  9:12AM*|*2108 N ST*|*STE N*|*SACRAMENTO*|*CA*|*United States*|*95816*|*2108 N ST*|*STE N*|**|*SACRAMENTO*|*CA*|*United States*|*95816*|*2108 N ST*|*STE N*|*SACRAMENTO*|*CA*|*United States*|*95816*|**|*any legal purpose
Apex Meredith PLK LLC*|*B20250162480*|*06/12/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*4255 CAMPUS DRIVE*|*SUITE 4663*|*IRVINE*|*CA*|*United States*|*92616*|*4255 CAMPUS DRIVE*|*SUITE 4663*|**|*IRVINE*|*CA*|*United States*|*92616*|**|**|**|**|**|**|*One Manager*|*
APEX PAINTING SOLUTION LLC*|*B20250156813*|*06/09/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*8213 SILK TREE WAY*|**|*ANTELOPE*|*CA*|*United States*|*95843*|*8213 SILK TREE WAY*|**|**|*ANTELOPE*|*CA*|*United States*|*95843*|**|**|**|**|**|**|*All LLC Member(s)*|*
Apex Rail Automation, LLC*|*B20250160006*|*06/10/2025*|*DELAWARE*|*Active*|*Good*|*Limited Liability Company - Out of State*|*Foreign*|**|*Good*|*Good*|*Good*|**|*BA20251283052*|*Jun 13 2025 10:39AM*|*1209 ORANGE STREET*|**|*WILMINGTON*|*DE*|*United States*|*19801*|*12799 LOMA RICA DRIVE*|**|**|*GRASS VALLEY*|*CA*|*United States*|*95945*|*12799 LOMA RICA DRIVE*|**|*GRASS VALLEY*|*CA*|*United States*|*95945*|**|*Manufacturer
