ENTITY_NAME*|*ENTITY_NUM*|*INITIAL_FILING_DATE*|*JURISDICTION*|*ENTITY_STATUS*|*STANDING_SOS*|*ENTITY_TYPE*|*FILING_TYPE*|*FOREIGN_NAME*|*STANDING_FTB*|*STANDING_VCFCF*|*STANDING_AGENT*|*SUSPENSION_DATE*|*LAST_SI_FILE_NUMBER*|*LAST_SI_FILE_DATE*|*PRINCIPAL_ADDRESS*|*PRINCIPAL_ADDRESS2*|*PRINCIPAL_CITY*|*PRINCIPAL_STATE*|*PRINCIPAL_COUNTRY*|*PRINCIPAL_POSTAL_CODE*|*MAILING_ADDRESS*|*MAILING_ADDRESS2*|*MAILING_ADDRESS3*|*MAILING_CITY*|*MAILING_STATE*|*MAILING_COUNTRY*|*MAILING_POSTAL_CODE*|*PRINCIPAL_ADDRESS_IN_CA*|*PRINCIPAL_ADDRESS2_IN_CA*|*PRINCIPAL_CITY_IN_CA*|*PRINCIPAL_STATE_IN_CA*|*PRINCIPAL_COUNTRY_IN_CA*|*PRINCIPAL_POSTAL_CODE_IN_CA*|*LLC_MANAGEMENT_STRUCTURE*|*TYPE_OF_BUSINESS
2LYNX INC*|*B20250176588*|*06/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3400 COTTAGE WAY, STE G2 #30247*|**|*SACRAMENTO*|*CA*|*United States*|*95825*|*3400 COTTAGE WAY, STE G2 #30247*|**|**|*SACRAMENTO*|*CA*|*United States*|*95825*|**|**|**|**|**|**|**|*
2MOOD NAILS CA LLC*|*B20250180236*|*06/25/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1674 CAROL LEE LN*|**|*ESCONDIDO*|*CA*|*United States*|*92026*|*1674 CAROL LEE LN*|**|**|*ESCONDIDO*|*CA*|*United States*|*92026*|**|**|**|**|**|**|*One Manager*|*
2nd VERSE Band LLC*|*B20250181083*|*06/25/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*11490 ARTESIA BLVD*|**|*ARTESIA*|*CA*|*United States*|*90701*|*11490 ARTESIA BLVD*|**|**|*ARTESIA*|*CA*|*United States*|*90701*|**|**|**|**|**|**|*More Than One Manager*|*
2WIMC LLC*|*B20250177319*|*06/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251347991*|*Jun 24 2025  2:26PM*|*2108 N ST*|*STE N*|*SACRAMENTO*|*CA*|*United States*|*95816*|*2108 N ST*|*STE N*|**|*SACRAMENTO*|*CA*|*United States*|*95816*|*2108 N ST*|*STE N*|*SACRAMENTO*|*CA*|*United States*|*95816*|*All LLC Member(s)*|*The purpose of this organization includes, but is not limited to: Memory
2X3 Supply Inc*|*B20250180468*|*06/25/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251364849*|*Jun 26 2025 12:58PM*|*3170 E MAYACAMA WAY*|**|*ONTARIO*|*CA*|*United States*|*91761*|*3170 E MAYACAMA WAY*|**|**|*ONTARIO*|*CA*|*United States*|*91761*|**|**|**|**|**|**|**|*Trading
3 Coronas LLC*|*B20250184723*|*06/27/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251377292*|*Jun 28 2025  3:11PM*|*11085 WRIGHT RD APT B*|**|*LYNWOOD*|*CA*|*United States*|*90262*|*11085 WRIGHT RD APT B*|**|**|*LYNWOOD*|*CA*|*United States*|*90262*|*11085 WRIGHT RD APT B*|**|*LYNWOOD*|*CA*|*United States*|*90262*|*All LLC Member(s)*|*Food catering is a service that provides food and beverages for events, 
3 SIOF 4101 SOMERSET DR, LP*|*B20250176903*|*06/23/2025*|*DELAWARE*|*Active*|*Good*|*Limited Partnership - Out of State*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1000 E. 60TH STREET*|**|*LOS ANGELES*|*CA*|*United States*|*90001*|*1000 E. 60TH STREET*|**|**|*LOS ANGELES*|*CA*|*United States*|*90001*|**|**|**|**|**|**|**|*
3 T Transportation Logistics LLC*|*B20250182043*|*06/26/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1220 OAK STREET*|*J420*|*BAKERSFIELD*|*CA*|*United States*|*93304*|*1220 OAK STREET*|*J460*|**|*BAKERSFIELD*|*CA*|*United States*|*93304*|**|**|**|**|**|**|*All LLC Member(s)*|*
3034 HICKORYNUT LLC*|*B20250182550*|*06/26/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1401 21ST STREET*|*SUITE R*|*SACRAMENTO*|*CA*|*United States*|*95811*|*1401 21ST STREET*|*SUITE R*|**|*SACRAMENTO*|*CA*|*United States*|*95811*|**|**|**|**|**|**|*All LLC Member(s)*|*
304 BAYSHORE STATUTORY TRUST*|*B20250181376*|*06/24/2025*|*WYOMING*|*Active*|*Good*|*Out of State Association*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1718 CAPITOL AVE *|**|*CHEYENNE*|*WY*|*United States*|*82001*|*1718 CAPITOL AVE *|**|**|*CHEYENNE*|*WY*|*United States*|*82001*|**|**|**|**|**|**|**|*
304 Kalmia LLC*|*B20250180592*|*06/25/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3909 PRINGLE STREET*|**|*SAN DIEGO*|*CA*|*United States*|*92103*|*3909 PRINGLE STREET*|**|**|*SAN DIEGO*|*CA*|*United States*|*92103*|**|**|**|**|**|**|*One Manager*|*
3044-3046 Anza LLC*|*B20250179602*|*06/24/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*226 28TH AVENUE*|**|*SAN FRANCISCO*|*CA*|*United States*|*94121*|*226 28TH AVENUE*|**|**|*SAN FRANCISCO*|*CA*|*United States*|*94121*|**|**|**|**|**|**|*One Manager*|*
3103 Morning Way LLC*|*B20250181111*|*06/25/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*7918 EL CAJON BLVD.*|*N463*|*LA MESA*|*CA*|*United States*|*91942*|*7918 EL CAJON BLVD.*|*N463*|**|*LA MESA*|*CA*|*United States*|*91942*|**|**|**|**|**|**|*One Manager*|*
32 BELOW CO, LLC*|*B20250177225*|*06/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*20686 RIVERVIEW RD*|**|*APPLE VALLEY*|*CA*|*United States*|*92308*|*20686 RIVERVIEW RD*|**|**|*APPLE VALLEY*|*CA*|*United States*|*92308*|**|**|**|**|**|**|*One Manager*|*
3202-3208 Anza LLC*|*B20250179559*|*06/24/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*226 28TH AVENUE*|**|*SAN FRANCISCO*|*CA*|*United States*|*94121*|*226 28TH AVENUE*|**|**|*SAN FRANCISCO*|*CA*|*United States*|*94121*|**|**|**|**|**|**|*One Manager*|*
329 S Glendora LLC*|*B20250179432*|*06/24/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*863 E LEADORA AVE*|**|*GLENDORA*|*CA*|*United States*|*91741*|*863 E LEADORA AVE*|**|**|*GLENDORA*|*CA*|*United States*|*91741*|**|**|**|**|**|**|*All LLC Member(s)*|*
332 MAIN STREET HOUSING, LP*|*B20250184006*|*06/27/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Partnership - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*332 MAIN STREET*|**|*ROSEVILLE*|*CA*|*United States*|*95678*|*332 MAIN STREET*|**|**|*ROSEVILLE*|*CA*|*United States*|*95678*|**|**|**|**|**|**|**|*
3338 17th Street Owner, LLC*|*B20250176570*|*06/23/2025*|*DELAWARE*|*Active*|*Good*|*Limited Liability Company - Out of State*|*Foreign*|**|*Good*|*Good*|*Good*|**|*BA20251350146*|*Jun 24 2025  5:07PM*|*ONE MARITIME PLAZA, SUITE 2100*|**|*SAN FRANCISCO*|*CA*|*United States*|*94111*|*ONE MARITIME PLAZA, SUITE 2100*|**|**|*SAN FRANCISCO*|*CA*|*United States*|*94111*|**|**|**|**|**|**|**|*Real Property
334 Agape Properties LLC*|*B20250176681*|*06/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251334206*|*Jun 23 2025 10:34AM*|*800 MIRAMONTE DRIVE*|*SUITE 300*|*SANTA BARBARA*|*CA*|*United States*|*93109*|*800 MIRAMONTE DRIVE*|*SUITE 300*|**|*SANTA BARBARA*|*CA*|*United States*|*93109*|**|**|**|**|**|**|*More Than One Manager*|*Real Estate
3352 Adams LLC*|*B20250182587*|*06/26/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*13171 MILLCROFT CT*|**|*SAN DIEGO*|*CA*|*United States*|*92130*|*13171 MILLCROFT CT*|**|**|*SAN DIEGO*|*CA*|*United States*|*92130*|**|**|**|**|**|**|*One Manager*|*
3355, LLC*|*B20250180807*|*06/25/2025*|*WYOMING*|*Active*|*Good*|*Limited Liability Company - Out of State*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*199 EAST PEARL AVENUE*|*SUITE 103*|*JACKSON*|*WY*|*United States*|*83001*|*P. O. BOX 4430*|**|**|*JACKSON*|*WY*|*United States*|*83001*|*2108 N STREET*|*SUITE N*|*SACRAMENTO*|*CA*|*United States*|*95816*|**|*
3410 California, LLC*|*B20250178554*|*06/24/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3362 CALIFORNIA ST*|**|*HUNTINGTON PARK*|*CA*|*United States*|*90255*|*3362 CALIFORNIA ST*|**|**|*HUNTINGTON PARK*|*CA*|*United States*|*90255*|**|**|**|**|**|**|*One Manager*|*
3450 Fletcher LLC*|*B20250183643*|*06/26/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*10373 ALMAYO AVE*|*204*|*LOS ANGELES*|*CA*|*United States*|*90064*|*10373 ALMAYO AVE*|*204*|**|*LOS ANGELES*|*CA*|*United States*|*90064*|**|**|**|**|**|**|*All LLC Member(s)*|*
3475 W 8th Street LLC*|*B20250179398*|*06/24/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251357072*|*Jun 25 2025  2:33PM*|*3010 WILSHIRE BLVD*|*206*|*LOS ANGELES*|*CA*|*United States*|*90010*|*3010 WILSHIRE BLVD*|*206*|**|*LOS ANGELES*|*CA*|*United States*|*90010*|**|**|**|**|**|**|*One Manager*|*real estate ownership
357 Wawasee LLC*|*B20250178777*|*06/24/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*14350 MT SNOW DR*|**|*RENO*|*NV*|*United States*|*89511*|*14350 MT SNOW DR*|**|**|*RENO*|*NV*|*United States*|*89511*|**|**|**|**|**|**|*One Manager*|*
3606 Fordham LLC*|*B20250184572*|*06/27/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1309 COFFEEN AVENUE STE 1200*|**|*SHERIDAN*|*WY*|*United States*|*82801*|*1309 COFFEEN AVENUE STE 1200*|**|**|*SHERIDAN*|*WY*|*United States*|*82801*|**|**|**|**|**|**|*All LLC Member(s)*|*
3611 Saviers Rd LLC*|*B20250180383*|*06/25/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251371664*|*Jun 27 2025 11:40AM*|*900 NIGHTINGALE PL*|**|*OXNARD*|*CA*|*United States*|*93036*|*900 NIGHTINGALE PL*|**|**|*OXNARD*|*CA*|*United States*|*93036*|**|**|**|**|**|**|*One Manager*|*Real Estate
3637BARRY LLC*|*B20250180431*|*06/25/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*15435 HAMNER DRIVE*|**|*LOS ANGELES*|*CA*|*United States*|*90077*|*15435 HAMNER DRIVE*|**|**|*LOS ANGELES*|*CA*|*United States*|*90077*|**|**|**|**|**|**|*All LLC Member(s)*|*
3729 Glendon LLC*|*B20250178376*|*06/24/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251352951*|*Jun 25 2025  9:30AM*|*5682 WOODGLEN DRIVE*|**|*AGOURA HILLS*|*CA*|*United States*|*91301*|*5682 WOODGLEN DRIVE*|**|**|*AGOURA HILLS*|*CA*|*United States*|*91301*|**|**|**|**|**|**|*One Manager*|*Real estate investment
3738 OVERLAND PARENT LLC*|*B20250181220*|*06/23/2025*|*DELAWARE*|*Active*|*Good*|*Limited Liability Company - Out of State*|*Foreign*|**|*Good*|*Good*|*Good*|**|*BA20251367008*|*Jun 26 2025  3:48PM*|*8721 SANTA MONICA BLVD., SUITE 224*|**|*LOS ANGELES*|*CA*|*United States*|*90069*|*8721 SANTA MONICA BLVD., SUITE 224*|**|**|*LOS ANGELES*|*CA*|*United States*|*90069*|*8721 SANTA MONICA BLVD., SUITE 224*|**|*LOS ANGELES*|*CA*|*United States*|*90069*|**|*real estate
3738 OVERLAND SINGLE MEMBER LLC*|*B20250181251*|*06/23/2025*|*DELAWARE*|*Active*|*Good*|*Limited Liability Company - Out of State*|*Foreign*|**|*Good*|*Good*|*Good*|**|*BA20251367059*|*Jun 26 2025  3:53PM*|*8721 SANTA MONICA BLVD., SUITE 224*|**|*LOS ANGELES*|*CA*|*United States*|*90069*|*8721 SANTA MONICA BLVD., SUITE 224*|**|**|*LOS ANGELES*|*CA*|*United States*|*90069*|*8721 SANTA MONICA BLVD., SUITE 224*|**|*LOS ANGELES*|*CA*|*United States*|*90069*|**|*real estate
3869 Tilden Ave LLC*|*B20250182980*|*06/26/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*419 N. BUNDY DRIVE*|**|*LOS ANGELES*|*CA*|*United States*|*90049*|*15901 HAWTHORNE BLVD*|*270*|**|*LAWNDALE*|*CA*|*United States*|*90260*|**|**|**|**|**|**|*One Manager*|*
3918 BARRETT AVE LLC*|*B20250182215*|*06/26/2025*|*CALIFORNIA*|*Active*|*Good*|*Name Reservation*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|*
3926 Aragon, LLC*|*B20250182772*|*06/26/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3225 MCLEOD DR, SUITE 100*|**|*LAS VEGAS*|*NV*|*United States*|*89121*|*3225 MCLEOD DR, SUITE 100*|**|**|*LAS VEGAS*|*NV*|*United States*|*89121*|**|**|**|**|**|**|*All LLC Member(s)*|*
39th Street Project LLC*|*B20250177817*|*06/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3401 2ND AVENUE*|**|*SACRAMENTO*|*CA*|*United States*|*95817*|*3401 2ND AVENUE*|**|**|*SACRAMENTTO*|*CA*|*United States*|*95817*|**|**|**|**|**|**|*More Than One Manager*|*
3DIM Construction Inc.*|*B20250177470*|*06/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*19324 4 OAKS STREET*|**|*CANYON COUNTRY*|*CA*|*United States*|*91351*|*19221 AVENUE OF THE OAKS UNIT B*|**|**|*NEWHALL*|*CA*|*United States*|*91321*|**|**|**|**|**|**|**|*
3D-Spatial LLC*|*B20250183361*|*06/26/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251371916*|*Jun 27 2025 12:00PM*|*5421 PINE GLEN RD*|**|*LA CRESCENTA*|*CA*|*United States*|*91214*|*5421 PINE GLEN RD*|**|**|*LA CRESCENTA*|*CA*|*United States*|*91214*|*5421 PINE GLEN RD*|**|*LA CRESCENTA*|*CA*|*United States*|*91214*|*One Manager*|*Stream 3D video and photos around the world
3GOGO INTL INC*|*B20250185030*|*06/27/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*5246 HIDALGO ST*|**|*CAMARILLO*|*CA*|*United States*|*93012*|*5246 HIDALGO ST*|**|**|*CAMARILLO*|*CA*|*United States*|*93012*|**|**|**|**|**|**|**|*
3PINKYS LLC*|*B20250180443*|*06/25/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*2377 GOLD MEADOW WAY*|*STE 100*|*GOLD RIVER*|*CA*|*United States*|*95670*|*2377 GOLD MEADOW WAY*|*STE 100*|**|*GOLD RIVER*|*CA*|*United States*|*95670*|**|**|**|**|**|**|*One Manager*|*
3Q Property Investments LLC*|*B20250177711*|*06/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Name Reservation*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|*
3RD GENERATIONS SAME FAITH RESEARCH CENTER IN USA*|*B20250176868*|*06/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Nonprofit Corporation - CA - Religious*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251343605*|*Jun 24 2025  9:17AM*|*760  S SERRANO AVE*|*APT 403*|*LOS ANGELES*|*CA*|*United States*|*90005*|*760  S SERRANO AVE*|*APT 403*|**|*LOS ANGELES*|*CA*|*United States*|*90005*|**|**|**|**|**|**|**|*
3SIM Group LLC*|*B20250178134*|*06/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*4973 DOLORES DR*|**|*PLEASANTON*|*CA*|*United States*|*94566*|*4973 DOLORES DR*|**|**|*PLEASANTON*|*CA*|*United States*|*94566*|**|**|**|**|**|**|*One Manager*|*
4 POINTS ENTERPRISES, INC*|*B20250177128*|*06/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*4016 EAST AVENUE R 13*|**|*PALMDALE*|*CA*|*United States*|*93552*|*4016 EAST AVENUE R 13*|**|**|*PALMDALE*|*CA*|*United States*|*93552*|**|**|**|**|**|**|**|*
4 Suns Ventures LLC*|*B20250178880*|*06/24/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*2174 RAILROAD AVE*|**|*HERCULES*|*CA*|*United States*|*94547*|*2174 RAILROAD AVE*|**|**|*HERCULES*|*CA*|*United States*|*94547*|**|**|**|**|**|**|*One Manager*|*
4 You Home Care Delivery LLC*|*B20250176334*|*06/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*12094 ERATO CIR*|**|*RANCHO CORDOVA*|*CA*|*United States*|*95742*|*12094 ERATO CIR*|**|**|*RANCHO CORDOVA*|*CA*|*United States*|*95742*|**|**|**|**|**|**|*One Manager*|*
400 Auto Sales LLC*|*B20250179757*|*06/24/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*470 DRAKE DR*|**|*SAN BERNARDINO*|*CA*|*United States*|*92408*|*470 DRAKE DR*|**|**|*SAN BERNARDINO*|*CA*|*United States*|*92408*|**|**|**|**|**|**|*All LLC Member(s)*|*
4028 Stone Road, LLC*|*B20250184505*|*06/27/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*2629 LA HONDA AVENUE*|**|*EL CERRITO*|*CA*|*United States*|*94530*|*2629 LA HONDA AVENUE*|**|**|*EL CERRITO*|*CA*|*United States*|*94530*|**|**|**|**|**|**|*More Than One Manager*|*
404 Pickwick, LLC*|*B20250183203*|*06/26/2025*|*ARKANSAS*|*Active*|*Good*|*Limited Liability Company - Out of State*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1837 CRAIG AVENUE*|**|*ALTADENA*|*CA*|*United States*|*91001*|*1837 CRAIG AVENUE*|**|**|*ALTADENA*|*CA*|*United States*|*91001*|*1837 CRAIG AVENUE*|**|*ALTADENA*|*CA*|*United States*|*91001*|**|*
407 Pacific Lender LLC*|*B20250180378*|*06/25/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*4429 MORENA BLVD, SUITE A*|**|*SAN DIEGO*|*CA*|*United States*|*92117*|*122 E 42ND ST RM 1903*|**|**|*NEW YORK*|*NY*|*United States*|*10168*|**|**|**|**|**|**|*All LLC Member(s)*|*
4071 Mandeville LLC*|*B20250182959*|*06/26/2025*|*DELAWARE*|*Active*|*Good*|*Limited Liability Company - Out of State*|*Foreign*|*Sierra View, LLC*|*Good*|*Good*|*Good*|**|*BA20251378358*|*Jun 29 2025 10:39AM*|*11740 SAN VICENTE BLVD STE 109-638*|**|*LOS ANGELES*|*CA*|*United States*|*90049*|*11740 SAN VICENTE BLVD STE 109-638*|**|**|*LOS ANGELES*|*CA*|*United States*|*90049*|**|**|**|**|**|**|**|*Own and Manage Real Property
417 Main LLC*|*B20250180659*|*06/25/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251355306*|*Jun 25 2025 12:14PM*|*417 MAIN ST*|**|*CHESTER*|*CA*|*United States*|*96020*|*417 MAIN ST*|**|**|*CHESTER*|*CA*|*United States*|*96020*|**|**|**|**|**|**|*More Than One Manager*|*ANY LAWFUL ACTIVITY OR PURPOSE
423 108TH LLC*|*B20250176708*|*06/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1430 N STUDEBAKER RD*|**|*LONG BEACH*|*CA*|*United States*|*90815*|*1430 N STUDEBAKER RD*|**|**|*LONG BEACH*|*CA*|*United States*|*90815*|**|**|**|**|**|**|*All LLC Member(s)*|*
4300 Sheldon Dr LLC*|*B20250184717*|*06/27/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1361 TIMPERPOND DR*|**|*EL CAJON*|*CA*|*United States*|*92019*|*1361 TIMPERPOND DR*|**|**|*EL CAJON*|*CA*|*United States*|*92019*|**|**|**|**|**|**|*All LLC Member(s)*|*
4354 Keystone Ave. LLC*|*B20250182886*|*06/26/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251371602*|*Jun 27 2025 11:35AM*|*4354 KEYSTONE AVE*|**|*CULVER CITY*|*CA*|*United States*|*90232*|*4354 KEYSTONE AVE*|**|**|*CULVER CITY*|*CA*|*United States*|*90232*|*4354 KEYSTONE AVE*|**|*CULVER CITY*|*CA*|*United States*|*90232*|*One Manager*|*Keystone Living will provide rental housing.
4382 Pacifica Way LLC*|*B20250185025*|*06/27/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*4382 PACIFICA WAY*|*#1*|*OCEANSIDE*|*CA*|*United States*|*92056*|*5010 CODORNIZ WAY*|*UNIT 9*|**|*OCEANSIDE*|*CA*|*United States*|*92057*|**|**|**|**|**|**|*More Than One Manager*|*
4385 Overland Ave LLC*|*B20250183054*|*06/26/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*122 E FOOTHILL BLVD*|**|*ARCADIA*|*CA*|*United States*|*91006*|*122 E FOOTHILL BLVD*|**|**|*ARCADIA*|*CA*|*United States*|*91006*|**|**|**|**|**|**|*One Manager*|*
441 N Kings Road LLC*|*B20250176790*|*06/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*400 MAIN STREET*|*SUITE 250*|*LOS ALTOS*|*CA*|*United States*|*94022*|*400 MAIN STREET*|*SUITE 250*|**|*LOS ALTOS*|*CA*|*United States*|*94022*|**|**|**|**|**|**|*One Manager*|*
4412 S. Broadway LLC*|*B20250179535*|*06/24/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*2108 N ST # 9617*|**|*SACRAMENTO*|*CA*|*United States*|*95816*|*2108 N ST # 9617*|**|**|*SACRAMENTO*|*CA*|*United States*|*95816*|**|**|**|**|**|**|*All LLC Member(s)*|*
