ENTITY_NAME*|*ENTITY_NUM*|*INITIAL_FILING_DATE*|*JURISDICTION*|*ENTITY_STATUS*|*STANDING_SOS*|*ENTITY_TYPE*|*FILING_TYPE*|*FOREIGN_NAME*|*STANDING_FTB*|*STANDING_VCFCF*|*STANDING_AGENT*|*SUSPENSION_DATE*|*LAST_SI_FILE_NUMBER*|*LAST_SI_FILE_DATE*|*PRINCIPAL_ADDRESS*|*PRINCIPAL_ADDRESS2*|*PRINCIPAL_CITY*|*PRINCIPAL_STATE*|*PRINCIPAL_COUNTRY*|*PRINCIPAL_POSTAL_CODE*|*MAILING_ADDRESS*|*MAILING_ADDRESS2*|*MAILING_ADDRESS3*|*MAILING_CITY*|*MAILING_STATE*|*MAILING_COUNTRY*|*MAILING_POSTAL_CODE*|*PRINCIPAL_ADDRESS_IN_CA*|*PRINCIPAL_ADDRESS2_IN_CA*|*PRINCIPAL_CITY_IN_CA*|*PRINCIPAL_STATE_IN_CA*|*PRINCIPAL_COUNTRY_IN_CA*|*PRINCIPAL_POSTAL_CODE_IN_CA*|*LLC_MANAGEMENT_STRUCTURE*|*TYPE_OF_BUSINESS
DCpoketcg, LLC*|*B20250151470*|*06/04/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*4634 WEST AVENUE M-4*|**|*LANCASTER*|*CA*|*United States*|*93536*|*4634 WEST AVENUE M-4*|**|**|*LANCASTER*|*CA*|*United States*|*93536*|**|**|**|**|**|**|*One Manager*|*
DDR/JCR, LLC*|*B20250150297*|*06/04/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251240585*|*Jun  5 2025  5:52PM*|*9783 CAMINITO PUDREGAL*|**|*SAN DIEGO*|*CA*|*United States*|*92131*|*9783 CAMINITO PUDREGAL*|**|**|*SAN DIEGO*|*CA*|*United States*|*92131*|**|**|**|**|**|**|*All LLC Member(s)*|*Real estate holding
DDS Mobile Detailing LLC*|*B20250145533*|*06/03/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*7473 HOLWORTHY WAY*|*APT 285*|*SACRAMENTO*|*CA*|*United States*|*95842*|*7473 HOLWORTHY WAY*|*APT 285*|**|*SACRAMENTO*|*CA*|*United States*|*95842*|**|**|**|**|**|**|*One Manager*|*
De Los Santos Immigration Legal Services Inc*|*B20250146511*|*06/02/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*21601 AVALON BLVD*|*APT 313*|*CARSON*|*CA*|*United States*|*90745*|*21601 AVALON BLVD*|*APT 313*|**|*CARSON*|*CA*|*United States*|*90745*|**|**|**|**|**|**|**|*
de Luxe Design House LLC*|*B20250150701*|*06/04/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1309 COFFEEN AVENUE STE 1200*|**|*SHERIDAN*|*WY*|*United States*|*82801*|*1309 COFFEEN AVENUE STE 1200*|**|**|*SHERIDAN*|*WY*|*United States*|*82801*|**|**|**|**|**|**|*All LLC Member(s)*|*
DEAR SELF LLC*|*B20250150373*|*06/04/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3400 COTTAGE WAY, STE G2 #29973*|**|*SACRAMENTO*|*CA*|*United States*|*95825*|*3400 COTTAGE WAY, STE G2 #29973*|**|**|*SACRAMENTO*|*CA*|*United States*|*95825*|**|**|**|**|**|**|*One Manager*|*
Deber Dober Ranch Rescue*|*B20250151169*|*06/04/2025*|*CALIFORNIA*|*Active*|*Good*|*Nonprofit Corporation - CA - Public Benefit*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3052 OTTO AVE*|**|*ALPINE*|*CA*|*United States*|*91901*|*3052 OTTO AVE*|**|**|*ALPINE*|*CA*|*United States*|*91901*|**|**|**|**|**|**|**|*
Debra Lee Collection LLC*|*B20250118520*|*06/02/2025*|*DELAWARE*|*Active*|*Good*|*Limited Liability Company - Out of State*|*Foreign*|**|*Good*|*Good*|*Good*|**|*BA20251219573*|*Jun  3 2025 11:29AM*|*2934 1/2 BEVERLY GLEN CIRCLE*|*#334*|*BEL AIR*|*CA*|*United States*|*90077*|*2934 1/2 BEVERLY GLEN CIRCLE*|*#334*|**|*BEL AIR*|*CA*|*United States*|*90077*|**|**|**|**|**|**|**|*Sale and distribution of a handbag collection.
Decade By Decade Productions, LLC*|*B20250150206*|*06/04/2025*|*DELAWARE*|*Active*|*Good*|*Limited Liability Company - Out of State*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1000 FOURTH STREET*|*STE 375*|*SAN RAFAEL*|*CA*|*United States*|*94901*|*1000 FOURTH STREET*|*STE 375*|**|*SAN RAFAEL*|*CA*|*United States*|*94901*|*1000 FOURTH STREET*|*STE 375*|*SAN RAFAEL*|*CA*|*United States*|*94901*|**|*
Decoder vault LLC*|*B20250151478*|*06/04/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*23620 ORION MINE RD*|**|*COLUMBIA*|*CA*|*United States*|*95310*|*23620 ORION MINE RD*|**|**|*COLUMBIA*|*CA*|*United States*|*95310*|**|**|**|**|**|**|*All LLC Member(s)*|*
DECORVELLE LLC*|*B20250146178*|*06/02/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*6296 E HUNTINGTON AVE*|**|*FRESNO*|*CA*|*United States*|*93727*|*6296 E HUNTINGTON AVE*|**|**|*FRESNO*|*CA*|*United States*|*93727*|**|**|**|**|**|**|*One Manager*|*
Dedicated Express CA, LLC*|*B20250150799*|*06/04/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251243982*|*Jun  6 2025 11:51AM*|*3147 PROGRESS CIRCLE*|**|*MIRA LOMA*|*CA*|*United States*|*91752*|*795 MINCIO CIRCLE*|**|**|*ST GEORGE*|*UT*|*United States*|*84770*|*3147 PROGRESS CIRCLE*|**|*MIRA LOMA*|*CA*|*United States*|*91752*|*One Manager*|*Trucking- freight delivery
DEE DELIGHT LLC*|*B20250150410*|*06/04/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*17340 EUCLID ST APT F*|**|*FOUNTAIN VALLEY*|*CA*|*United States*|*92708*|*17340 EUCLID ST APT F*|**|**|*FOUNTAIN VALLEY*|*CA*|*United States*|*92708*|**|**|**|**|**|**|*All LLC Member(s)*|*
DEEP TRUCKLINE, INC*|*B20250146753*|*06/03/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*2781 SAN LEANDRO BLVD*|*APT 102*|*SAN LEANDRO*|*CA*|*United States*|*94578*|*1725 DUCHAMP WAY*|**|**|*LODI*|*CA*|*United States*|*95242*|**|**|**|**|**|**|**|*
DEEPER CA LLC*|*B20250148544*|*06/03/2025*|*DELAWARE*|*Active*|*Good*|*Limited Liability Company - Out of State*|*Foreign*|*DEEPER LLC*|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*2197 MARRA RD.*|**|*OCCIDENTAL*|*CA*|*United States*|*95465*|*2197 MARRA RD.*|**|**|*OCCIDENTAL*|*CA*|*United States*|*95465*|*2197 MARRA RD.*|**|*OCCIDENTAL*|*CA*|*United States*|*95465*|**|*
Deeskiii Enterprises*|*B20250151019*|*06/04/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*325 WEST 77TH STREET*|*4*|*LOS ANGELES*|*CA*|*United States*|*90003*|*325 WEST 77TH STREET*|*4*|**|*LOS ANGELES*|*CA*|*United States*|*90003*|**|**|**|**|**|**|**|*
Deeva Interior Design*|*B20250151564*|*06/04/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251240139*|*Jun  5 2025  4:42PM*|*416 E BROADWAY*|*208*|*GLENDALE*|*CA*|*United States*|*91205*|*416 E BROADWAY*|*208*|**|*GLENDALE*|*CA*|*United States*|*91205*|**|**|**|**|**|**|**|*interior design service
DEH Exchange Ltd.*|*B20250149797*|*06/04/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251241549*|*Jun  6 2025  4:47AM*|*2029 CENTURY PARK E*|**|*LOS ANGELES*|*CA*|*United States*|*90067*|*2029 CENTURY PARK E*|**|**|*LOS ANGELES*|*CA*|*United States*|*90067*|**|**|**|**|**|**|**|*Blockchain, technology and financial services
DEK Legacy LLC*|*B20250150937*|*06/04/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*889 WINSLOW STREET*|*SUITE 300*|*REDWOOD CITY*|*CA*|*United States*|*94063*|*889 WINSLOW STREET*|*SUITE 300*|**|*REDWOOD CITY*|*CA*|*United States*|*94063*|**|**|**|**|**|**|*One Manager*|*
DEL REY VILLAS HOMEOWNERS ASSOCIATION, INC.*|*B20250146120*|*06/02/2025*|*CALIFORNIA*|*Active*|*Good*|*Nonprofit Corporation - CA - Mutual Benefit*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*5850 CANOGA AVE*|*SUITE 308*|*WOODLAND HILLS*|*CA*|*United States*|*91367*|*5850 CANOGA AVE*|*SUITE 308*|**|*WOODLAND HILLS*|*CA*|*United States*|*91367*|**|**|**|**|**|**|**|*
Delai Trading LLC*|*B20250149430*|*06/03/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*8 CORPORATE PARK*|*300 UNIT 41*|*IRVINE*|*CA*|*United States*|*92606*|*8 CORPORATE PARK*|*300*|*UNIT 41*|*IRVINE*|*CA*|*United States*|*92606*|**|**|**|**|**|**|*One Manager*|*
Delenne Freight Lines LLC*|*B20250147876*|*06/03/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251220992*|*Jun  3 2025  1:05PM*|*1111 6TH AVE STE 550 #482845*|**|*SAN DIEGO*|*CA*|*United States*|*92101*|*1111 6TH AVE STE 550 #482845*|**|**|*SAN DIEGO*|*CA*|*United States*|*92101*|*1111 6TH AVE STE 550 #482845*|**|*SAN DIEGO*|*CA*|*United States*|*92101*|*More Than One Manager*|*We are a trucking company. we haul freight locally, regionally and OTR
Dell Nie Films LLC*|*B20250150785*|*06/05/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*6512 VINELAND AVE*|**|*NORTH HOLLYWOOD*|*CA*|*United States*|*91606-2726*|*6512 VINELAND AVENUE*|**|**|*NORTH HOLLYWOOD*|*CA*|*United States*|*91606*|**|**|**|**|**|**|*One Manager*|*
Dels Pocket Billiards llc*|*B20250148332*|*06/03/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251228680*|*Jun  4 2025 12:00PM*|*41481 TRINITY CIRCLE*|*CA*|*BERMUDA DUNES*|*CA*|*United States*|*92203*|*41481 TRINITY CIRCLE*|*CA*|**|*BERMUDA DUNES*|*CA*|*United States*|*92203*|**|**|**|**|**|**|*More Than One Manager*|*Pool hall
DELTA PEAK INC*|*B20250150199*|*06/04/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*7416 JASON AVE*|**|*WEST HILLS*|*CA*|*United States*|*91307*|*7416 JASON AVE*|**|**|*WEST HILLS*|*CA*|*United States*|*91307*|**|**|**|**|**|**|**|*
DemeAI*|*B20250147361*|*06/02/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*44168 S GRIMMER BLVD*|**|*FREMONT*|*CA*|*United States*|*94538*|*44168 S GRIMMER BLVD*|**|**|*FREMONT*|*CA*|*United States*|*94538*|**|**|**|**|**|**|**|*
Demir Logistics*|*B20250147295*|*06/02/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1203 N ARDMORE AVE*|*APT 4*|*LOS ANGELES*|*CA*|*United States*|*90029*|*1203 N ARDMORE AVE*|*APT 4*|**|*LOS ANGELES*|*CA*|*United States*|*90029*|**|**|**|**|**|**|**|*
DeMoby Essence Care Inc*|*B20250149676*|*06/03/2025*|*CALIFORNIA*|*Active*|*Good*|*Name Reservation*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|*
Den Mother LLC*|*B20250151706*|*06/05/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251242338*|*Jun  6 2025  9:17AM*|*9454 WILSHIRE BLVD STE 600*|**|*BEVERLY HILLS*|*CA*|*United States*|*90212*|*9454 WILSHIRE BLVD STE 600*|**|**|*BEVERLY HILLS*|*CA*|*United States*|*90212*|**|**|**|**|**|**|*All LLC Member(s)*|*Movie
DENELLE LLC*|*B20250149427*|*06/03/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*4020 CHICAGO AVE*|*NUM 1043*|*RIVERSIDE*|*CA*|*United States*|*92507*|*4020 CHICAGO AVE*|*NUM 1043*|**|*RIVERSIDE*|*CA*|*United States*|*92507*|**|**|**|**|**|**|*One Manager*|*
Denley rugs Corp.*|*B20250148188*|*06/03/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*6300 WILSHIRE BLVD  CALIFORNIA 90048, LOS ANGELES*|**|*BLVD*|*CA*|*United States*|*90048*|*1020 LAUREL BAY BEVERLY HILL CA 90210*|**|**|*BEVERLY HILL*|*CA*|*United States*|*90210*|**|**|**|**|**|**|**|*
Deol Construction Group Inc*|*B20250146765*|*06/02/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*8858 LATIGO CT*|**|*ROSEVILLE*|*CA*|*United States*|*95747*|*8858 LATIGO CT*|**|**|*ROSEVILLE*|*CA*|*United States*|*95747*|**|**|**|**|**|**|**|*
DERRICK MANN MINISTRIES*|*B20250136077*|*06/03/2025*|*CALIFORNIA*|*Active*|*Good*|*Nonprofit Corporation - CA - Religious*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*4101 DUBLIN BLVD*|*F-512*|*DUBLIN*|*CA*|*United States*|*94568*|*4101 DUBLIN BLVD*|*F-512*|**|*DUBLIN*|*CA*|*United States*|*94568*|**|**|**|**|**|**|**|*
Desert Care Clinic, APC*|*B20250150484*|*06/06/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - Professional*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*444 4TH STREET*|*STE C-1A*|*EL CENTRO*|*CA*|*United States*|*92243*|*444 4TH STREET*|*STE C-1A*|**|*EL CENTRO*|*CA*|*United States*|*92243*|**|**|**|**|**|**|**|*
Design & Build Contracting Inc.*|*B20250149197*|*06/03/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251243306*|*Jun  6 2025 10:54AM*|*13995 POLK ST*|**|*SYLMAR*|*CA*|*United States*|*91342*|*13995 POLK ST*|**|**|*SYLMAR*|*CA*|*United States*|*91342*|**|**|**|**|**|**|**|*CONSTRUCTION GENERAL B
DESIGN METRICS*|*B20250147551*|*06/02/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251237701*|*Jun  5 2025  1:06PM*|*8005 NATOMA ST*|**|*EASTVALE*|*CA*|*United States*|*92880*|*8005 NATOMA ST*|**|**|*EASTVALE*|*CA*|*United States*|*92880*|*8005 NATOMA ST*|**|*EASTVALE*|*CA*|*United States*|*92880*|**|*IT CONSULTING AND COMPUTER SUPPLY
DesignedBy00318*|*B20250147617*|*06/02/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*936 CAROLYN CT*|**|*COLTON*|*CA*|*United States*|*92324*|*936 CAROLYN CT*|**|**|*COLTON*|*CA*|*United States*|*92324*|**|**|**|**|**|**|**|*
Desna Group, LLC*|*B20250141480*|*06/03/2025*|*TEXAS*|*Active*|*Good*|*Limited Liability Company - Out of State*|*Foreign*|**|*Good*|*Good*|*Good*|**|*BA20251229422*|*Jun  4 2025 12:50PM*|*5900 BALCONES DRIVE*|*#14451*|*AUSTIN*|*TX*|*United States*|*78731*|*5900 BALCONES DRIVE*|*#14451*|**|*AUSTIN*|*TX*|*United States*|*78731*|*1401 21ST STREET*|*STE R*|*SACRAMENTO*|*CA*|*United States*|*95811*|**|*Business investments, management consulting, technology services
Desperately Seeking Karaoke LLC*|*B20250148755*|*06/03/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*22859 DEL VALLE ST*|*201*|*WOODLAND HILLS*|*CA*|*United States*|*91364*|*22859 DEL VALLE ST*|*201*|**|*WOODLAND HILLS*|*CA*|*United States*|*91364*|**|**|**|**|**|**|*More Than One Manager*|*
Detail Integrity Group, LLC*|*B20250149699*|*06/04/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*10409 EL COMAL DR*|**|*SAN DIEGO*|*CA*|*United States*|*92124*|*10409 EL COMAL DR*|**|**|*SAN DIEGO*|*CA*|*United States*|*92124*|**|**|**|**|**|**|*One Manager*|*
DetailEx LLC*|*B20250150705*|*06/04/2025*|*CALIFORNIA*|*Active*|*Good*|*Name Reservation*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|*
Detroit Precinct Project, LLC*|*B20250150616*|*06/04/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*28212 KELLY JOHNSON PARKWAY*|*250*|*VALENCIA*|*CA*|*United States*|*91355*|*28212 KELLY JOHNSON PARKWAY*|*250*|**|*VALENCIA*|*CA*|*United States*|*91355*|**|**|**|**|**|**|*One Manager*|*
Deux Crepes LLC*|*B20250151377*|*06/04/2025*|*CALIFORNIA*|*Active*|*Good*|*Name Reservation*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|*
DEVCOLLAB LLC*|*B20250150892*|*06/04/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*7 CLOVER HILL LN*|**|*LAGUNA HILLS*|*CA*|*United States*|*92653*|*7 CLOVER HILL LN*|**|**|*LAGUNA HILLS*|*CA*|*United States*|*92653*|**|**|**|**|**|**|*One Manager*|*
DewDewHealth, Inc.*|*B20250148156*|*06/03/2025*|*DELAWARE*|*Active*|*Good*|*Stock Corporation - Out of State - Stock*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*440 N BARRANCA AVE #9621*|**|*COVINA*|*CA*|*United States*|*91723*|*440 N BARRANCA AVE #9621*|**|**|*COVINA*|*CA*|*United States*|*91723*|**|**|**|**|**|**|**|*
DEXIMRO LLC*|*B20250150274*|*06/04/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251238611*|*Jun  5 2025  2:26PM*|*11256 JERSEY BLVD*|**|*RANCHO CACUMONGA*|*CA*|*United States*|*91730*|*11256 JERSEY BLVD*|**|**|*RANCHO CACUMONGA*|*CA*|*United States*|*91730*|*11256 JERSEY BLVD*|**|*RANCHO CACUMONGA*|*CA*|*United States*|*91730*|*All LLC Member(s)*|*Selling harwares, hand tools, and home applications on online seller pla
Dezbundlez LLC*|*B20250147849*|*06/03/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*757 WEST 167TH STREET*|**|*GARDENA*|*CA*|*United States*|*90247*|*630 VENICE WAY*|*306*|**|*INGLEWOOD*|*CA*|*United States*|*90302*|**|**|**|**|**|**|*All LLC Member(s)*|*
DFJ Medical LLC*|*B20250149604*|*06/03/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251232773*|*Jun  4 2025  5:33PM*|*2108 N ST*|*STE N*|*SACRAMENTO*|*CA*|*United States*|*95816*|*2108 N ST*|*STE N*|**|*SACRAMENTO*|*CA*|*United States*|*95816*|*2108 N ST*|*STE N*|*SACRAMENTO*|*CA*|*United States*|*95816*|*All LLC Member(s)*|*Any lawful purpose
DGR Inc.*|*B20250147809*|*06/03/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*13089 PEYTON DR, SUITE C-70*|**|*CHINO HILLS*|*CA*|*United States*|*91709*|*13089 PEYTON DR, SUITE C-70*|**|**|*CHINO HILLS*|*CA*|*United States*|*91709*|**|**|**|**|**|**|**|*
DH People Solutions LLC*|*B20250150312*|*06/04/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251248300*|*Jun  7 2025 12:10PM*|*613 COLBY CIR*|*9*|*CLAREMONT*|*CA*|*United States*|*91711*|*613 COLBY CIR*|*9*|**|*CLAREMONT*|*CA*|*United States*|*91711*|**|**|**|**|**|**|*One Manager*|*human resources consulting
DHABA LLC*|*B20250146065*|*06/02/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*4929 LAUDERDALE AVE*|**|*LA CRESCENTA*|*CA*|*United States*|*91214*|*4929 LAUDERDALE AVE*|**|**|*LA CRESCENTA*|*CA*|*United States*|*91214*|**|**|**|**|**|**|*All LLC Member(s)*|*
DHANDA TRANS INC*|*B20250150491*|*06/04/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251244415*|*Jun  6 2025 12:28PM*|*5150 N VALENTINE AVE APT 232*|**|*FRESNO*|*CA*|*United States*|*93711*|*5150 N VALENTINE AVE APT 232*|**|**|*FRESNO*|*CA*|*United States*|*93711*|*5150 N VALENTINE AVE APT 232*|**|*FRESNO*|*CA*|*United States*|*93711*|**|*TRANSPORTATION
Dharma Guardians*|*B20250149079*|*06/03/2025*|*CALIFORNIA*|*Active*|*Good*|*Nonprofit Corporation - CA - Religious*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*4991 SPYROCK ROAD*|**|*LAYTONVILLE*|*CA*|*United States*|*95454*|*PO BOX 1838*|**|**|*LAYTONVILLE*|*CA*|*United States*|*95454*|**|**|**|**|**|**|**|*
DHILLON FASTWAY INC*|*B20250147052*|*06/02/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*6148 W KEATS AVE*|**|*FRESNO*|*CA*|*United States*|*93723*|*6148 W KEATS AVE*|**|**|*FRESNO*|*CA*|*United States*|*93723*|**|**|**|**|**|**|**|*
DIAL 4 PLUMBING INC*|*B20250148132*|*06/03/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*13414 LOCHRIN LN*|**|*SYLMAR*|*CA*|*United States*|*91342*|*13414 LOCHRIN LN*|**|**|*SYLMAR*|*CA*|*United States*|*91342*|**|**|**|**|**|**|**|*
Diamond B LLC*|*B20250149729*|*06/04/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251231975*|*Jun  4 2025  4:06PM*|*548 GIBSON DRIVE SUITE 200*|**|*ROSEVILLE*|*CA*|*United States*|*95678*|*548 GIBSON DRIVE SUITE 200*|**|**|*ROSEVILLE*|*CA*|*United States*|*95678*|*548 GIBSON DRIVE SUITE 200*|**|*ROSEVILLE*|*CA*|*United States*|*95678*|*All LLC Member(s)*|*Food and beverage vending.
Diamond BP LLC*|*B20250145827*|*06/02/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251213362*|*Jun  2 2025  2:52PM*|*833 LYNN WAY*|**|*RIDGECREST*|*CA*|*United States*|*93555*|*833 LYNN WAY*|**|**|*RIDGECREST*|*CA*|*United States*|*93555*|**|**|**|**|**|**|*All LLC Member(s)*|*encourage_amateur_sports_competition
Diamond Consulting Services*|*B20250146397*|*06/02/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1468 SERRA DRIVE*|**|*PACIFICA*|*CA*|*United States*|*94044*|*1468 SERRA DRIVE*|**|**|*PACIFICA*|*CA*|*United States*|*94044*|**|**|**|**|**|**|**|*
