ENTITY_NAME*|*ENTITY_NUM*|*INITIAL_FILING_DATE*|*JURISDICTION*|*ENTITY_STATUS*|*STANDING_SOS*|*ENTITY_TYPE*|*FILING_TYPE*|*FOREIGN_NAME*|*STANDING_FTB*|*STANDING_VCFCF*|*STANDING_AGENT*|*SUSPENSION_DATE*|*LAST_SI_FILE_NUMBER*|*LAST_SI_FILE_DATE*|*PRINCIPAL_ADDRESS*|*PRINCIPAL_ADDRESS2*|*PRINCIPAL_CITY*|*PRINCIPAL_STATE*|*PRINCIPAL_COUNTRY*|*PRINCIPAL_POSTAL_CODE*|*MAILING_ADDRESS*|*MAILING_ADDRESS2*|*MAILING_ADDRESS3*|*MAILING_CITY*|*MAILING_STATE*|*MAILING_COUNTRY*|*MAILING_POSTAL_CODE*|*PRINCIPAL_ADDRESS_IN_CA*|*PRINCIPAL_ADDRESS2_IN_CA*|*PRINCIPAL_CITY_IN_CA*|*PRINCIPAL_STATE_IN_CA*|*PRINCIPAL_COUNTRY_IN_CA*|*PRINCIPAL_POSTAL_CODE_IN_CA*|*LLC_MANAGEMENT_STRUCTURE*|*TYPE_OF_BUSINESS
Blaze Lab Solutions, Inc.*|*B20250216357*|*07/21/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*155 N RIVERVIEW DR.*|*304*|*ANAHEIM HILLS*|*CA*|*United States*|*92808*|*155 N RIVERVIEW DR.*|*304*|**|*ANAHEIM HILLS*|*CA*|*United States*|*92808*|**|**|**|**|**|**|**|*
BLB GLASCOW LLC*|*B20250218492*|*07/22/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*232 N. CANON DRIVE*|**|*BEVERLY HILLS*|*CA*|*United States*|*90210*|*232 N. CANON DRIVE*|**|**|*BEVERLY HILLS*|*CA*|*United States*|*90210*|**|**|**|**|**|**|*More Than One Manager*|*
Blessed & Built LLC*|*B20250220119*|*07/23/2025*|*DELAWARE*|*Active*|*Good*|*Limited Liability Company - Out of State*|*Foreign*|**|*Good*|*Good*|*Good*|**|*BA20251538171*|*Jul 25 2025 11:45AM*|*6621 E. PACIFIC COAST HIGHWAY*|*SUITE 260*|*LONG BEACH*|*CA*|*United States*|*90803*|*6621 E. PACIFIC COAST HIGHWAY*|*SUITE 260*|**|*LONG BEACH*|*CA*|*United States*|*90803*|**|**|**|**|**|**|**|*Real Estate
BLESSED PATH CARE INC*|*B20250217187*|*07/22/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251540004*|*Jul 25 2025  2:44PM*|*1101 ORANGE GROVE AVE*|**|*GLENDALE*|*CA*|*United States*|*91205*|*1101 ORANGE GROVE AVE*|**|**|*GLENDALE*|*CA*|*United States*|*91205*|*1101 ORANGE GROVE AVE*|**|*GLENDALE*|*CA*|*United States*|*91205*|**|*NURSING SERVICES
blessedboujie LLC*|*B20250218584*|*07/22/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*7744 CHANTICLEER RD*|**|*HIGHLAND*|*CA*|*United States*|*92346*|*7744 CHANTICLEER RD*|**|**|*HIGHLAND*|*CA*|*United States*|*92346*|**|**|**|**|**|**|*All LLC Member(s)*|*
Blessedbychevvyy LLC*|*B20250221515*|*07/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*6709 LA TIJERA BLVD*|*#1251*|*LOS ANGELES*|*CA*|*United States*|*90045*|*6709 LA TIJERA BLVD*|*#1251*|**|*LOS ANGELES*|*CA*|*United States*|*90045*|**|**|**|**|**|**|*One Manager*|*
BLHKR HOLDINGS LLC*|*B20250216621*|*07/21/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*29160 GOETZ RD*|**|*MENIFEE*|*CA*|*United States*|*92587*|*20855 AVENIDA CASTILLA*|**|**|*MURIETTA*|*CA*|*United States*|*92562*|**|**|**|**|**|**|*One Manager*|*
Blissful Blends Mobile Bartending LLC*|*B20250219931*|*07/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*2147 WOODHOLLOW LANE*|**|*CHINO HILLS*|*CA*|*United States*|*91709*|*2147 WOODHOLLOW LANE*|**|**|*CHINO HILLS*|*CA*|*United States*|*91709*|**|**|**|**|**|**|*All LLC Member(s)*|*
Blissful Home LLC*|*B20250195600*|*07/22/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*962 GILL AVENUE*|**|*PORT HUENEME*|*CA*|*United States*|*93041*|*962 GILL AVENUE*|**|**|*PORT HUENEME*|*CA*|*United States*|*93041*|**|**|**|**|**|**|*All LLC Member(s)*|*
Blissful time LLC*|*B20250214703*|*07/24/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*2667 E FLORENCE AVE*|**|*HUNTINGTON PARK*|*CA*|*United States*|*90255*|*2667 E FLORENCE AVE*|**|**|*HUNTINGTON PARK*|*CA*|*United States*|*90255*|**|**|**|**|**|**|*One Manager*|*
Bloch Development Company Inc*|*B20250210286*|*07/22/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*82596 TREMENTINA COURT*|**|*INDIO*|*CA*|*United States*|*92203*|*82596 TREMENTINA COURT*|**|**|*INDIO*|*CA*|*United States*|*92203*|**|**|**|**|**|**|**|*
Block Island Holdings, LLC*|*B20250201582*|*07/22/2025*|*DELAWARE*|*Active*|*Good*|*Limited Liability Company - Out of State*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*9351 LOMA STREET*|**|*VILLA PARK*|*CA*|*United States*|*92861*|*9351 LOMA STREET*|**|**|*VILLA PARK*|*CA*|*United States*|*92861*|*9351 LOMA STREET*|**|*VILLA PARK*|*CA*|*United States*|*92861*|**|*
Bloom LA LLC*|*B20250218841*|*07/22/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*53 MARION AVE*|**|*PASADENA*|*CA*|*United States*|*91106*|*53 MARION AVE*|**|**|*PASADENA*|*CA*|*United States*|*91106*|**|**|**|**|**|**|*One Manager*|*
Blooming Wealth LLC*|*B20250216513*|*07/21/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*15218 SUMMIT AVE*|*300-501*|*FONTANA*|*CA*|*United States*|*92336*|*15218 SUMMIT AVE*|*300-501*|**|*FONTANA*|*CA*|*United States*|*92336*|**|**|**|**|**|**|*One Manager*|*
Bloomstead LLC*|*B20250220086*|*07/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Name Reservation*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|*
BLOSSOMCRAFT LLC*|*B20250219994*|*07/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1908 BRAMBLEWOOD DR*|**|*FAIRFIELD*|*CA*|*United States*|*94534*|*1908 BRAMBLEWOOD DR*|**|**|*FAIRFIELD*|*CA*|*United States*|*94534*|**|**|**|**|**|**|*One Manager*|*
BLU CORN LLC*|*B20250220412*|*07/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*6614 HALFWAY ROCK AVE*|*APT A*|*BAKERSFIELD*|*CA*|*United States*|*93313*|*6614 HALFWAY ROCK AVE*|*APT A*|**|*BAKERSFIELD*|*CA*|*United States*|*93313*|**|**|**|**|**|**|*One Manager*|*
BLU FC, LLC*|*B20250216344*|*07/22/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*9090 MOODY ST, 238*|**|*CYPRESS*|*CA*|*United States*|*90630*|*9090 MOODY ST, 238*|**|**|*CYPRESS*|*CA*|*United States*|*90630*|**|**|**|**|**|**|*One Manager*|*
Blu Fish 27 Media, LLC*|*B20250217251*|*07/21/2025*|*CALIFORNIA*|*Active*|*Good*|*Name Reservation*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|*
BLUDOOR COLLECTIVE LLC*|*B20250219234*|*07/22/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*11147 MINERS TRL*|**|*MORENO VALLEY*|*CA*|*United States*|*92557*|*11147 MINERS TRL*|**|**|*MORENO VALLEY*|*CA*|*United States*|*92557*|**|**|**|**|**|**|*All LLC Member(s)*|*
BLUE AXLE FREIGHT INC*|*B20250220338*|*07/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251538603*|*Jul 25 2025 12:24PM*|*1895 HOLLAND LN*|**|*MANTECA*|*CA*|*United States*|*95337*|*1895 HOLLAND LN*|**|**|*MANTECA*|*CA*|*United States*|*95337*|*1895 HOLLAND LN*|**|*MANTECA*|*CA*|*United States*|*95337*|**|*TRANSPORTATION
BLUE BAY HOLIDAYS LLC*|*B20250221648*|*07/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*165 CONEJO DR*|**|*MILLBRAE*|*CA*|*United States*|*94030*|*P O BOX 142*|**|**|*MILLBRAE*|*CA*|*United States*|*94030*|**|**|**|**|**|**|*One Manager*|*
BLUE BAY MASSAGE LLC*|*B20250222465*|*07/24/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*4783 MANZANITA AVE*|**|*CARMICHAEL*|*CA*|*United States*|*95608*|*4783 MANZANITA AVE*|**|**|*CARMICHAEL*|*CA*|*United States*|*95608*|**|**|**|**|**|**|*All LLC Member(s)*|*
BLUE BRIDGE PAINTING*|*B20250220524*|*07/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*13490 HIGHWAY 8 BUSINESS 103*|**|*LAKESIDE*|*CA*|*United States*|*92040*|*13490 HIGHWAY 8 BUSINESS 103*|**|**|*LAKESIDE*|*CA*|*United States*|*92040*|**|**|**|**|**|**|**|*
BLUE BRINE LLC*|*B20250222580*|*07/24/2025*|*DELAWARE*|*Active*|*Good*|*Limited Liability Company - Out of State*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*106 LINCOLN BLVD STE 100*|**|*SAN FRANCISCO*|*CA*|*United States*|*94129*|*106 LINCOLN BLVD STE 100*|**|**|*SAN FRANCISCO*|*CA*|*United States*|*94129*|**|**|**|**|**|**|**|*
BLUE CIRCLE ENTERPRISES INC*|*B20250219661*|*07/22/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*160 MULBERRY*|**|*LAKE FOREST*|*CA*|*United States*|*92630*|*160 MULBERRY*|**|**|*LAKE FOREST*|*CA*|*United States*|*92630*|**|**|**|**|**|**|**|*
BLUE COLLAR TOWING AND HAULING LLC*|*B20250218783*|*07/22/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251531985*|*Jul 24 2025  1:27PM*|*10431 ORR AND DAY RD*|**|*SANTA FE SPRINGS*|*CA*|*United States*|*90670*|*10431 ORR AND DAY RD*|**|**|*SANTA FE SPRINGS*|*CA*|*United States*|*90670*|**|**|**|**|**|**|*One Manager*|*HAULING SERVICE
BLUE DOT TOURS, LLC*|*B20250216444*|*07/24/2025*|*MASSACHUSETTS*|*Active*|*Good*|*Limited Liability Company - Out of State*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*155 EDWARD FOSTER RD*|**|*SCITATE*|*MA*|*United States*|*02066*|*155 EDWARD FOSTER RD*|**|**|*SCITATE*|*MA*|*United States*|*02066*|**|**|**|**|**|**|**|*
Blue Dragon Intermodal LLC*|*B20250218215*|*07/22/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3422 GARFIELD AVENUE*|**|*COMMERCE*|*CA*|*United States*|*90040*|*PO BOX 4915*|**|**|*DOWNEY*|*CA*|*United States*|*90241*|**|**|**|**|**|**|*All LLC Member(s)*|*
Blue Epoque Collective LLC*|*B20250216142*|*07/21/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*16620 HONEYBROOK AVE*|**|*SAN DIEGO*|*CA*|*United States*|*92127-4456*|*16620 HONEYBROOK AVE*|**|**|*SAN DIEGO*|*CA*|*United States*|*92127-4456*|**|**|**|**|**|**|*One Manager*|*
Blue Hill Films, LLC*|*B20250221199*|*07/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3270 KAZAZ LANE*|**|*LOS ANGELES*|*FL*|*United States*|*90039*|*3270 KAZAZ LANE*|**|**|*LOS ANGELES*|*FL*|*United States*|*90039*|**|**|**|**|**|**|*More Than One Manager*|*
BLUE JAY FREIGHT LLC*|*B20250223514*|*07/24/2025*|*CALIFORNIA*|*Active*|*Good*|*Name Reservation*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|*
BLUE MOON EXPRESS INC*|*B20250216995*|*07/21/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251524786*|*Jul 23 2025  2:42PM*|*5584 W PINEDALE AVE*|**|*FRESNO*|*CA*|*United States*|*93722*|*5584 W PINEDALE AVE*|**|**|*FRESNO*|*CA*|*United States*|*93722*|*5584 W PINEDALE AVE*|**|*FRESNO*|*CA*|*United States*|*93722*|**|*Trucking
BLUE OCEAN FREIGHT LLC*|*B20250219452*|*07/22/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*25555 JONESTOWN DR*|**|*MORENO VALLEY*|*CA*|*United States*|*92553*|*25555 JONESTOWN DR*|**|**|*MORENO VALLEY*|*CA*|*United States*|*92553*|**|**|**|**|**|**|*One Manager*|*
BLUE PEAK FINANCIAL, INC.*|*B20250219246*|*07/22/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*15375 BARRANCA PKWY BUILDING L*|**|*IRVINE*|*CA*|*United States*|*92618*|*15375 BARRANCA PKWY BUILDING L*|**|**|*IRVINE*|*CA*|*United States*|*92618*|**|**|**|**|**|**|**|*
Blue Ridge Holding Group LLC*|*B20250221816*|*07/24/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*943 MUSTANG TRAIL*|**|*VACAVILLE*|*CA*|*United States*|*95687*|*943 MUSTANG TRAIL*|**|**|*VACAVILLE*|*CA*|*United States*|*95687*|**|**|**|**|**|**|*All LLC Member(s)*|*
BLUE SKY DYNAMIC COLLECTIVE LLC*|*B20250222236*|*07/24/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1401 21ST STREET*|*SUITE R*|*SACRAMENTO*|*CA*|*United States*|*95811*|*1401 21ST STREET*|*SUITE R*|**|*SACRAMENTO*|*CA*|*United States*|*95811*|**|**|**|**|**|**|*All LLC Member(s)*|*
BLUE SKY TRADE CO.,LTD*|*B20250216035*|*07/21/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3351 E PHILADELPHIA ST*|**|*ONTARIO*|*CA*|*United States*|*91761*|*3351 E PHILADELPHIA ST*|**|**|*ONTARIO*|*CA*|*United States*|*91761*|**|**|**|**|**|**|**|*
Blue Solution Inc*|*B20250220554*|*07/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*145 E DUARTE RD*|*#AA008*|*ARCADIA*|*CA*|*United States*|*91006*|*145 E DUARTE RD*|*#AA008*|**|*ARCADIA*|*CA*|*United States*|*91006*|**|**|**|**|**|**|**|*
Blue Water Pond LLC*|*B20250218861*|*07/22/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1401 EL CAMINO AVE*|*STE 360*|*SACRAMENTO*|*CA*|*United States*|*95815*|*1401 EL CAMINO AVE*|*STE 360*|**|*SACRAMENTO*|*CA*|*United States*|*95815*|**|**|**|**|**|**|*One Manager*|*
Blue Way Trucking LLC*|*B20250222526*|*07/24/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*375 MCRAE WAY SANDPIPER COVE APARTMENT 69*|**|*YUBA CITY*|*CA*|*United States*|*95991*|*375 MCRAE WAY SANDPIPER COVE APARTMENT 69*|**|**|*YUBA CITY*|*CA*|*United States*|*95991*|**|**|**|**|**|**|*One Manager*|*
Blueline Capital Fund I GP, LLC*|*B20250217951*|*07/22/2025*|*DELAWARE*|*Active*|*Good*|*Limited Liability Company - Out of State*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*48 CLARENDON AVENUE*|**|*SAN FRANCISCO*|*CA*|*United States*|*94114*|*48 CLARENDON AVENUE*|**|**|*SAN FRANCISCO*|*CA*|*United States*|*94114*|*48 CLARENDON AVENUE*|**|*SAN FRANCISCO*|*CA*|*United States*|*94114*|**|*
Blueprint Academy Ventures, LLC*|*B20250219378*|*07/22/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*5121 CHIMINEAS AVENUE*|**|*TARZANA*|*CA*|*United States*|*91356*|*5121 CHIMINEAS AVENUE*|**|**|*TARZANA*|*CA*|*United States*|*91356*|**|**|**|**|**|**|*One Manager*|*
BlueRoute International*|*B20250220998*|*07/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*500 E GARDENA BLVD*|**|*GARDENA*|*CA*|*United States*|*90248*|*9180 ALABAMA ST*|**|**|*REDLANDS*|*CA*|*United States*|*92374*|**|**|**|**|**|**|**|*
Blues Alley JV LLC*|*B20250220796*|*07/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1201 J STREET*|*SUITE 200*|*SACRAMENTO*|*CA*|*United States*|*95814*|*P.O. BOX 5052*|**|**|*SACRAMENTO*|*CA*|*United States*|*95817*|**|**|**|**|**|**|*More Than One Manager*|*
Blues Boutique and Body Bar LLC*|*B20250219833*|*07/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3987 TOPAZ LN LA*|**|*LA VERNE*|*CA*|*United States*|*91750*|*3987 TOPAZ LN LA*|**|**|*LA VERNE*|*CA*|*United States*|*91750*|**|**|**|**|**|**|*One Manager*|*
BLUEWATER REAL ESTATE, LLC*|*B20250222028*|*07/24/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*707 AVONGLEN TER*|**|*GLENDALE*|*CA*|*United States*|*91206*|*707 AVONGLEN TER*|**|**|*GLENDALE*|*CA*|*United States*|*91206*|**|**|**|**|**|**|*All LLC Member(s)*|*
BlueWaterImport LLC*|*B20250220201*|*07/23/2025*|*WYOMING*|*Active*|*Good*|*Limited Liability Company - Out of State*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*22720 SUSANA AVE.*|**|*TORRANCE*|*CA*|*United States*|*90505*|*22720 SUSANA AVE.*|**|**|*TORRANCE*|*CA*|*United States*|*90505*|**|**|**|**|**|**|**|*
Blueworks LLC*|*B20250218670*|*07/22/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1747 BROWN AVE*|**|*WOODLAND*|*CA*|*United States*|*95695*|*1747 BROWN AVE*|**|**|*WOODLAND*|*CA*|*United States*|*95695*|**|**|**|**|**|**|*One Manager*|*
BLUFFALO ROOM, LLC.*|*B20250215994*|*07/21/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*117 E RIDGECREST BLVD*|**|*RIDGECREST*|*CA*|*United States*|*93555*|*117 E RIDGECREST BLVD*|**|**|*RIDGECREST*|*CA*|*United States*|*93555*|**|**|**|**|**|**|*One Manager*|*
BluTek*|*B20250219078*|*07/22/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*6660 N. LOCAN AVE.*|**|*CLOVIS*|*CA*|*United States*|*93619*|*6660 N. LOCAN AVE.*|**|**|*CLOVIS*|*CA*|*United States*|*93619*|**|**|**|**|**|**|**|*
Blvd Cruisers*|*B20250221621*|*07/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Nonprofit Corporation - CA - Public Benefit*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*898 DANVILLE AVE*|**|*TULARE*|*CA*|*United States*|*93274*|*898 DANVILLE AVE*|**|**|*TULARE*|*CA*|*United States*|*93274*|**|**|**|**|**|**|**|*
BM Consult LLC*|*B20250222499*|*07/25/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251543056*|*Jul 26 2025  1:56PM*|*1945 S GARTH AVENUE*|*APT 9*|*LOS ANGELES*|*CA*|*United States*|*90034*|*1945 S GARTH AVENUE*|*APT 9*|**|*LOS ANGELES*|*CA*|*United States*|*90034*|*1945 S GARTH AVENUE*|*APT 9*|*LOS ANGELES*|*CA*|*United States*|*90034*|*One Manager*|*General consulting and administrative support services.
BMB AUTO COLLISION CENTER INC*|*B20250216781*|*07/21/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251540710*|*Jul 25 2025  3:59PM*|*2820 N SAN FERNANDO BLVD*|*B*|*BURBANK*|*CA*|*United States*|*91504*|*2820 N SAN FERNANDO BLVD*|*B*|**|*BURBANK*|*CA*|*United States*|*91504*|*2820 N SAN FERNANDO BLVD*|*B*|*BURBANK*|*CA*|*United States*|*91504*|**|*AUTO BODY REPAIR
BMEE LLC*|*B20250218258*|*07/22/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*20581 PAISLEY LANE*|**|*HUNTINGTON BEACH*|*CA*|*United States*|*92646*|*20581 PAISLEY LANE*|**|**|*HUNTINGTON BEACH*|*CA*|*United States*|*92646*|**|**|**|**|**|**|*One Manager*|*
BMG Media LLC*|*B20250222554*|*07/24/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*26100 SAN QUINTIN RD*|**|*MENIFEE*|*CA*|*United States*|*92584*|*26100 SAN QUINTIN RD*|**|**|*MENIFEE*|*CA*|*United States*|*92584*|**|**|**|**|**|**|*All LLC Member(s)*|*
BMSC Properties LLC*|*B20250219047*|*07/22/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*2247 SAN DIEGO AVE., #135*|**|*SAN DIEGO*|*CA*|*United States*|*92110*|*2247 SAN DIEGO AVE., #135*|**|**|*SAN DIEGO*|*CA*|*United States*|*92110*|**|**|**|**|**|**|*One Manager*|*
BNM PROPERTIES LLC*|*B20250188123*|*07/23/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*839 SAN PETRONIO AVE*|**|*SUNNYVALE*|*CA*|*United States*|*94085*|*839 SAN PETRONIO AVE*|**|**|*SUNNYVALE*|*CA*|*United States*|*94085*|**|**|**|**|**|**|*All LLC Member(s)*|*
BO YU DDS, INC*|*B20250222551*|*07/24/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - Professional*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1393 S DIAMOND BAR BLVD*|**|*DIAMOND BAR*|*CA*|*United States*|*91765*|*1393 S DIAMOND BAR BLVD*|**|**|*DIAMOND BAR*|*CA*|*United States*|*91765*|**|**|**|**|**|**|**|*
