ENTITY_NAME*|*ENTITY_NUM*|*INITIAL_FILING_DATE*|*JURISDICTION*|*ENTITY_STATUS*|*STANDING_SOS*|*ENTITY_TYPE*|*FILING_TYPE*|*FOREIGN_NAME*|*STANDING_FTB*|*STANDING_VCFCF*|*STANDING_AGENT*|*SUSPENSION_DATE*|*LAST_SI_FILE_NUMBER*|*LAST_SI_FILE_DATE*|*PRINCIPAL_ADDRESS*|*PRINCIPAL_ADDRESS2*|*PRINCIPAL_CITY*|*PRINCIPAL_STATE*|*PRINCIPAL_COUNTRY*|*PRINCIPAL_POSTAL_CODE*|*MAILING_ADDRESS*|*MAILING_ADDRESS2*|*MAILING_ADDRESS3*|*MAILING_CITY*|*MAILING_STATE*|*MAILING_COUNTRY*|*MAILING_POSTAL_CODE*|*PRINCIPAL_ADDRESS_IN_CA*|*PRINCIPAL_ADDRESS2_IN_CA*|*PRINCIPAL_CITY_IN_CA*|*PRINCIPAL_STATE_IN_CA*|*PRINCIPAL_COUNTRY_IN_CA*|*PRINCIPAL_POSTAL_CODE_IN_CA*|*LLC_MANAGEMENT_STRUCTURE*|*TYPE_OF_BUSINESS
Feel your Fascia LLC*|*B20250195264*|*07/07/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*612 SOUTH KENMORE STREET*|**|*ANAHEIM*|*CA*|*United States*|*92804*|*612 SOUTH KENMORE STREET*|**|**|*ANAHEIM*|*CA*|*United States*|*92804*|**|**|**|**|**|**|*All LLC Member(s)*|*
Feetish, Co.*|*B20250198929*|*07/08/2025*|*DELAWARE*|*Active*|*Good*|*Stock Corporation - Out of State - Stock*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*2872 ALLESANDRO STREET*|**|*LOS ANGELES*|*CA*|*United States*|*90039*|*2872 ALLESANDRO STREET*|**|**|*LOS ANGELES*|*CA*|*United States*|*90039*|*2872 ALLESANDRO STREET*|**|*LOS ANGELES*|*CA*|*United States*|*90039*|**|*
FELCON DELIVERY INC*|*B20250197020*|*07/07/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - Close*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*7444 FLORENCE AVE*|*ST J*|*DOWNEY*|*CA*|*United States*|*90240*|*7444 FLORENCE AVE*|*ST J*|**|*DOWNEY*|*CA*|*United States*|*90240*|**|**|**|**|**|**|**|*
Felicitations LLC*|*B20250196806*|*07/07/2025*|*CALIFORNIA*|*Active*|*Good*|*Name Reservation*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|*
Fellowship Sales LLC*|*B20250199702*|*07/09/2025*|*CALIFORNIA*|*Active - Pending Termination*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*473 S. CARNEGIE DR*|*STE 200*|*SAN BERNADINO*|*CA*|*United States*|*92408*|*473 S CARNEGIE DR*|*STE 200*|**|*SAN BERNADINO*|*CA*|*United States*|*92408*|**|**|**|**|**|**|*All LLC Member(s)*|*
Feminine Somatic Marriage Therapy, A Professional Corporation*|*B20250185033*|*07/09/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - Professional*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*105 N SAN MARINO AVE*|**|*PASADENA*|*CA*|*United States*|*91107*|*105 N SAN MARINO AVE*|**|**|*PASADENA*|*CA*|*United States*|*91107*|**|**|**|**|**|**|**|*
FENCING AND FITNESS FUSION LLC*|*B20250195621*|*07/07/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251441707*|*Jul  9 2025  6:00PM*|*5538 N. CHARLOTTE AVE*|**|*SAN GABRIEL*|*CA*|*United States*|*91776*|*5538 N. CHARLOTTE AVE*|**|**|*SAN GABRIEL*|*CA*|*United States*|*91776*|**|**|**|**|**|**|*One Manager*|*FENCING CONSULTATION
Fenton LLC*|*B20250199510*|*07/09/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*840 SANTEE STREET*|*607*|*LOS ANGELES*|*CA*|*United States*|*90015*|*840 SANTEE STREET*|*607*|**|*LOS ANGELES*|*CA*|*United States*|*90015*|**|**|**|**|**|**|*One Manager*|*
FENZ INC.*|*B20250197873*|*07/09/2025*|*DELAWARE*|*Active*|*Good*|*Stock Corporation - Out of State - Stock*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*2209 EL CAMINO REAL*|*102*|*PALO ALTO*|*CA*|*United States*|*94306*|*2209 EL CAMINO REAL*|*102*|**|*PALO ALTO*|*CA*|*United States*|*94306*|*2209 EL CAMINO REAL*|*102*|*PALO ALTO*|*CA*|*United States*|*94306*|**|*
Ferentinos Literary Works LLC*|*B20250202929*|*07/11/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1119 SEAVIEW AVENUE*|**|*PACIFIC GROVE*|*CA*|*United States*|*93950*|*1119 SEAVIEW AVENUE*|**|**|*PACIFIC GROVE*|*CA*|*United States*|*93950*|**|**|**|**|**|**|*More Than One Manager*|*
FERNANDA FRESH PRODUCE LLC*|*B20250197765*|*07/08/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*213 N. 3RD ST.*|**|*MONTEBELLO*|*CA*|*United States*|*90640*|*213 N. 3RD ST.*|**|**|*MONTEBELLO*|*CA*|*United States*|*90640*|**|**|**|**|**|**|*One Manager*|*
Fetch & Foster Canine Co. LLC*|*B20250192729*|*07/08/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*35410 ALIDA LN*|**|*PALMDALE*|*CA*|*United States*|*93552*|*35410 ALIDA LN*|**|**|*PALMDALE*|*CA*|*United States*|*93552*|**|**|**|**|**|**|*One Manager*|*
FH Capital LLC*|*B20250198931*|*07/08/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*10157 ARLETA AVE*|*UNIT 6*|*ARLETA*|*CA*|*United States*|*91331*|*10157 ARLETA AVE*|*UNIT 6*|**|*ARLETA*|*CA*|*United States*|*91331*|**|**|**|**|**|**|*All LLC Member(s)*|*
FHD Properties, LLC*|*B20250196608*|*07/07/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*14419 SYLVAN ST*|**|*VAN NUYS*|*CA*|*United States*|*91401*|*14419 SYLVAN ST*|**|**|*VAN NUYS*|*CA*|*United States*|*91401*|**|**|**|**|**|**|*All LLC Member(s)*|*
Fiber Muzzle Elect L.L.C.*|*B20250195268*|*07/07/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*4951 CHERRY AVENUE*|*#225*|*SAN JOSE*|*CA*|*United States*|*95118*|*4951 CHERRY AVENUE*|*#225*|**|*SAN JOSE*|*CA*|*United States*|*95118*|**|**|**|**|**|**|*All LLC Member(s)*|*
FIBERFRONT TRADING INC*|*B20250197094*|*07/07/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251442723*|*Jul 10 2025  2:10AM*|*2700 MAIN ST*|*APT 202*|*IRVINE*|*CA*|*United States*|*92614*|*2700 MAIN ST*|*APT 202*|**|*IRVINE*|*CA*|*United States*|*92614*|**|**|**|**|**|**|**|*clothing wholesale business
Fides La LLC*|*B20250203009*|*07/11/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3911 CLEVELAND AVE #33748*|**|*LOS ANGELES*|*CA*|*United States*|*90013*|*3911 CLEVELAND AVE #33748*|**|**|*LOS ANGELES*|*CA*|*United States*|*90013*|**|**|**|**|**|**|*All LLC Member(s)*|*
Fido Animal Services LLC*|*B20250198501*|*07/08/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251448394*|*Jul 10 2025  4:07PM*|*1111 6TH AVE STE 550 #890275*|**|*SAN DIEGO*|*CA*|*United States*|*92101*|*1111 6TH AVE STE 550 #890275*|**|**|*SAN DIEGO*|*CA*|*United States*|*92101*|*1111 6TH AVE STE 550 #890275*|**|*SAN DIEGO*|*CA*|*United States*|*92101*|*All LLC Member(s)*|*My business performs dog walking and pet sitting.
Fieri Music Group LLC*|*B20250200390*|*07/09/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1963 S CRESCENT HEIGHTS BLVD*|**|*LOS ANGELES*|*CA*|*United States*|*90034*|*1963 S CRESCENT HEIGHTS BLVD*|**|**|*LOS ANGELES*|*CA*|*United States*|*90034*|**|**|**|**|**|**|*One Manager*|*
Figen Consulting & Services LLC*|*B20250197732*|*07/08/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251448800*|*Jul 10 2025  4:51PM*|*4301 CAMELLIA AVE*|**|*STUDIO CITY*|*CA*|*United States*|*91604*|*4301 CAMELLIA AVE*|**|**|*STUDIO CITY*|*CA*|*United States*|*91604*|*4301 CAMELLIA AVE*|**|*STUDIO CITY*|*CA*|*United States*|*91604*|*One Manager*|*Figen Consulting & Services LLC provides consulting & services to techno
FightIQ Nutraceuticals LLC*|*B20250195249*|*07/07/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1111 6TH AVE STE 550 #324352*|**|*SAN DIEGO*|*CA*|*United States*|*92101*|*1111 6TH AVE STE 550 #324352*|**|**|*SAN DIEGO*|*CA*|*United States*|*92101*|**|**|**|**|**|**|*All LLC Member(s)*|*
Filed Technologies, Inc*|*B20250195562*|*07/07/2025*|*DELAWARE*|*Active*|*Good*|*Stock Corporation - Out of State - Stock*|*Foreign*|*FILED, INC.*|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3054 MUIR TRAIL DR*|**|*FULLERTON*|*CA*|*United States*|*92833*|*56 BROAD ST STE 14030*|**|**|*BOSTON*|*MA*|*United States*|*02109*|**|**|**|**|**|**|**|*
Film Doc LLC*|*B20250200066*|*07/09/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251456734*|*Jul 12 2025 11:22AM*|*4877 ROBERTSON RD.*|*APT 202*|*CARLSBAD*|*CA*|*United States*|*92010*|*4877 ROBERTSON RD.*|*APT 202*|**|*CARLSBAD*|*CA*|*United States*|*92010*|**|**|**|**|**|**|*One Manager*|*Video Production (digital content)
Filtrona Filters Inc*|*B20250199481*|*07/09/2025*|*DELAWARE*|*Active*|*Good*|*Stock Corporation - Out of State - Stock*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*303 GALLIMORE DAIRY ROAD*|**|*GREENSBORO*|*NC*|*United States*|*27409*|*303 GALLIMORE DAIRY ROAD*|**|**|*GREENSBORO*|*NC*|*United States*|*27409*|**|**|**|**|**|**|**|*
FIN GROUP LLC*|*B20250195395*|*07/07/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*14340 BOLSA CHICA RD*|*STE F*|*WESTMINSTER*|*CA*|*United States*|*92683*|*14340 BOLSA CHICA RD*|*STE F*|**|*WESTMINSTER*|*CA*|*United States*|*92683*|**|**|**|**|**|**|*All LLC Member(s)*|*
FINA HOLDINGS LLC*|*B20250196557*|*07/07/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251445223*|*Jul 10 2025 11:32AM*|*3081 E MIRALOMA AVE*|**|*ANAHEIM*|*CA*|*United States*|*92806*|*3081 E MIRALOMA AVE*|**|**|*ANAHEIM*|*CA*|*United States*|*92806*|**|**|**|**|**|**|*All LLC Member(s)*|*THE LLC WILL BE USED TO PURCHASE PROPERTIES
Final Drive LLC*|*B20250191518*|*07/07/2025*|*MONTANA*|*Active*|*Good*|*Limited Liability Company - Out of State*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*2116 BROADWATER AVE*|*105*|*BILLINGS*|*MT*|*United States*|*59102-4743*|*2108 N ST*|*#9658*|**|*SACRAMENTO*|*CA*|*United States*|*95816*|*2108 N ST*|*#9658*|*SACRAMENTO*|*CA*|*United States*|*95816*|**|*
Finale Commercial Cleaning LLC*|*B20250199321*|*07/09/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*2324 DEL PERO ST*|**|*MARYSVILLE*|*CA*|*United States*|*95901*|*2324 DEL PERO ST*|**|**|*MARYSVILLE*|*CA*|*United States*|*95901*|**|**|**|**|**|**|*One Manager*|*
Financial Professional Services LLC*|*B20250198785*|*07/08/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*7216 LYNNBROOK CT*|**|*CARMICHAEL*|*CA*|*United States*|*95608*|*7216 LYNNBROOK CT*|**|**|*CARMICHAEL*|*CA*|*United States*|*95608*|**|**|**|**|**|**|*One Manager*|*
FINDEE PROPERTIES INC.*|*B20250198655*|*07/08/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1 SAM STREET*|**|*LADERA RANCH*|*CA*|*United States*|*92694*|*1 SAM STREET*|**|**|*LADERA RANCH*|*CA*|*United States*|*92694*|**|**|**|**|**|**|**|*
Findel Management, LLC*|*B20250197001*|*07/07/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*812 ROSECRANS AVENUE*|**|*MANHATTAN BEACH*|*CA*|*United States*|*90266*|*812 ROSECRANS AVENUE*|**|**|*MANHATTAN BEACH*|*CA*|*United States*|*90266*|**|**|**|**|**|**|*All LLC Member(s)*|*
Finegold Properties, LLC*|*B20250196143*|*07/07/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*4117 EAST 6TH STREET*|**|*LONG BEACH*|*CA*|*United States*|*90814*|*4117 EAST 6TH ST*|**|**|*LONG BEACH*|*CA*|*United States*|*90814*|**|**|**|**|**|**|*One Manager*|*
Finishline RPM LLC*|*B20250200376*|*07/09/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*709 CALIFORNIA BOULEVARD*|**|*NAPA*|*CA*|*United States*|*94559*|*709 CALIFORNIA BOULEVARD*|*A*|**|*NAPA*|*CA*|*United States*|*94559*|**|**|**|**|**|**|*All LLC Member(s)*|*
Finley Design Company*|*B20250201575*|*07/10/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3116 COLBY AVE*|**|*LOS ANGELES*|*CA*|*United States*|*90066*|*3116 COLBY AVE*|**|**|*LOS ANGELES*|*CA*|*United States*|*90066*|**|**|**|**|**|**|**|*
FinVenturez LLC*|*B20250195313*|*07/07/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*6033 ORANGE AVENUE*|**|*CYPRESS*|*CA*|*United States*|*90630*|*2605 FRAMPTON AVENUE*|*F*|**|*HARBOR CITY*|*CA*|*United States*|*90710*|**|**|**|**|**|**|*All LLC Member(s)*|*
Fiore Artistry LLC*|*B20250202415*|*07/10/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*17553 EL VUELO*|**|*RANCHO SANTA FE*|*CA*|*United States*|*92067*|*PO BOX 2791*|**|**|*RANCHO SANTA FE*|*CA*|*United States*|*92067*|**|**|**|**|**|**|*All LLC Member(s)*|*
Firefront services LLC*|*B20250197044*|*07/07/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1900 LONG HORN TRAIL DRIVE*|**|*PLUMAS LAKE*|*CA*|*United States*|*95961*|*1900 LONG HORN TRAIL DRIVE*|**|**|*PLUMAS LAKE*|*CA*|*United States*|*95961*|**|**|**|**|**|**|*One Manager*|*
FireLineAI LLC*|*B20250202920*|*07/11/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*959 FELSPAR STREET*|*2B*|*SAN DIEGO*|*CA*|*United States*|*92109*|*959 FELSPAR STREET*|*2B*|**|*SAN DIEGO*|*CA*|*United States*|*92109*|**|**|**|**|**|**|*All LLC Member(s)*|*
Firman Solar LLC*|*B20250197784*|*07/08/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251445565*|*Jul 10 2025 12:00PM*|*642 EMPIRE AVE*|**|*VENTURA*|*CA*|*United States*|*93003*|*642 EMPIRE AVE*|**|**|*VENTURA*|*CA*|*United States*|*93003*|*642 EMPIRE AVE*|**|*VENTURA*|*CA*|*United States*|*93003*|*All LLC Member(s)*|*Find homeowners who can benefit from installing solar plus battery… Roof
FIRST BUILD GROUP INC*|*B20250195665*|*07/07/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*7306 COLDWATER CANYON AVE STE 16*|**|*N HOLLYWOOD*|*CA*|*United States*|*91605*|*7306 COLDWATER CANYON AVE STE 16*|**|**|*N HOLLYWOOD*|*CA*|*United States*|*91605*|**|**|**|**|**|**|**|*
First Choice Smog LLC*|*B20250196690*|*07/07/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*494 N SCOVELL AVE.*|**|*SAN JACINTO*|*CA*|*United States*|*92582*|*494 N SCOVELL AVE.*|**|**|*SAN JACINTO*|*CA*|*United States*|*92582*|**|**|**|**|**|**|*One Manager*|*
First Fiddle Consulting LLC*|*B20250183133*|*07/07/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*3820 TIMBERLINE DRIVE*|**|*SAN JOSE*|*CA*|*United States*|*95121*|*3820 TIMBERLINE DRIVE*|**|**|*SAN JOSE*|*CA*|*United States*|*95121*|**|**|**|**|**|**|*One Manager*|*
First Grand Illusion, LLC*|*B20250203246*|*07/11/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*18800 VON KARMAN AVE*|*SUITE A*|*IRVINE*|*CA*|*United States*|*92612*|*18800 VON KARMAN AVE*|*SUITE A*|**|*IRVINE*|*CA*|*United States*|*92612*|**|**|**|**|**|**|*One Manager*|*
First May, LLC*|*B20250200666*|*07/09/2025*|*CALIFORNIA*|*Active*|*Good*|*Name Reservation*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|**|*
FIRST ROXY INTERNATIONAL REALITY LLC*|*B20250196641*|*07/07/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251441728*|*Jul  9 2025  6:06PM*|*253 S LOS ROBLES AVE*|**|*PASADENA*|*CA*|*United States*|*91101*|*12027 TALUS PL*|**|**|*BEVERLY HILLS*|*CA*|*United States*|*90210*|*253 S LOS ROBLES AVE*|**|*PASADENA*|*CA*|*United States*|*91101*|*One Manager*|*REAL ESTATE INVESTMENT
Firsthrive LLC*|*B20250202940*|*07/11/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*18802 MANDAN ST.*|*APT 903*|*SANTA CLARITA*|*CA*|*United States*|*91351*|*18802 MANDAN ST.*|*APT 903*|**|*SANTA CLARITA*|*CA*|*United States*|*91351*|**|**|**|**|**|**|*All LLC Member(s)*|*
Fishy Dice LLC*|*B20250202990*|*07/11/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*4445 EASTGATE MALL*|*200*|*SAN DIEGO*|*CA*|*United States*|*92121*|*4445 EASTGATE MALL*|*200*|**|*SAN DIEGO*|*CA*|*United States*|*92121*|**|**|**|**|**|**|*All LLC Member(s)*|*
FitIn LLC*|*B20250199894*|*07/09/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*414 PINE STREET*|**|*MILL VALLEY*|*CA*|*United States*|*94941*|*414 PINE STREET*|**|**|*MILL VALLEY*|*CA*|*United States*|*94941*|**|**|**|**|**|**|*One Manager*|*
Five Diamond Landscape LLC*|*B20250201153*|*07/10/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*492 PALOS VERDES BOULEVARD*|**|*REDONDO BEACH*|*CA*|*United States*|*90277*|*492 PALOS VERDES BOULEVARD*|**|**|*REDONDO BEACH*|*CA*|*United States*|*90277*|**|**|**|**|**|**|*All LLC Member(s)*|*
Fiyah! Sourdough Baked Goods LLC*|*B20250196196*|*07/07/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*485 CORAL DR*|**|*WINTERHAVEN*|*CA*|*United States*|*92283*|*485 CORAL DR*|**|**|*WINTERHAVEN*|*CA*|*United States*|*92283*|**|**|**|**|**|**|*All LLC Member(s)*|*
FJ ARELLANO TRUCKING LLC*|*B20250198376*|*07/08/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251449176*|*Jul 10 2025  5:51PM*|*328 VALLEY CIR*|**|*MONROVIA*|*CA*|*United States*|*91016*|*328 VALLEY CIR*|**|**|*MONROVIA*|*CA*|*United States*|*91016*|*328 VALLEY CIR*|**|*MONROVIA*|*CA*|*United States*|*91016*|*One Manager*|*TRANSPORTATION
FJIC Inc*|*B20250196433*|*07/07/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251451362*|*Jul 11 2025 10:00AM*|*2008 HAGGIN OAKS BLVD*|**|*BAKERSFIELD*|*CA*|*United States*|*93311*|*2008 HAGGIN OAKS BLVD*|**|**|*BAKERSFIELD*|*CA*|*United States*|*93311*|**|**|**|**|**|**|**|*jewelry and fine imports
Flavor Haven*|*B20250200379*|*07/09/2025*|*CALIFORNIA*|*Active*|*Good*|*Stock Corporation - CA - General*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*10971 MAGNOLIA AVE,*|**|*RIVERSIDE*|*CA*|*United States*|*92505*|*10971 MAGNOLIA AVE,*|**|**|*RIVERSIDE*|*CA*|*United States*|*92505*|**|**|**|**|**|**|**|*
Flawless Finish Mobile Detailing LLC*|*B20250196826*|*07/07/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|*BA20251456297*|*Jul 12 2025  4:02AM*|*3380 LA SIERRA AVE*|*STE 104 #250*|*RIVERSIDE*|*CA*|*United States*|*92503*|*3380 LA SIERRA AVE*|*STE 104 #250*|**|*RIVERSIDE*|*CA*|*United States*|*92503*|*3380 LA SIERRA AVE*|*STE 104 #250*|*RIVERSIDE*|*CA*|*United States*|*92503*|*All LLC Member(s)*|*Mobile Detailing
FLEET AI, INC.*|*B20250198755*|*07/08/2025*|*DELAWARE*|*Active*|*Good*|*Stock Corporation - Out of State - Stock*|*Foreign*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*950 BOLENDER DR.*|**|*DELREY BEACH*|*FL*|*United States*|*33483*|*950 BOLENDER DR.*|**|**|*DELREY BEACH*|*FL*|*United States*|*33483*|**|**|**|**|**|**|**|*
Fleurs 330 LLC*|*B20250203909*|*07/11/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*THREE LAGOON DRIVE, SUITE 400*|**|*REDWOOD CITY*|*CA*|*United States*|*94065*|*THREE LAGOON DRIVE, SUITE 400*|**|**|*REDWOOD CITY*|*CA*|*United States*|*94065*|**|**|**|**|**|**|*One Manager*|*
Flex & Flow Bodyworks LLC*|*B20250195480*|*07/07/2025*|*CALIFORNIA*|*Active*|*Good*|*Limited Liability Company - CA*|*Domestic*|**|*Good*|*Good*|*Good*|**|**|*Jan  1 1900 12:00AM*|*1030 SOUTH ARROYO PARKWAY*|**|*PASADENA*|*CA*|*United States*|*91105*|*1030 SOUTH ARROYO PARKWAY*|*210*|**|*PASADENA*|*CA*|*United States*|*91105*|**|**|**|**|**|**|*All LLC Member(s)*|*
